episode,episode_cost,loss
1074,387785.0,1936091.375
1075,358090.0,1930617.625
1076,213160.0,625443.375
1077,508557.5,4302437.5
1078,330722.5,1595522.75
1079,414187.5,2767903.75
1080,567400.0,4736777.5
1081,326755.0,1349038.375
1082,223147.5,674716.5625
1083,269110.0,1229864.25
1084,336387.5,1795094.125
1085,281635.0,1089133.625
1086,308742.5,1494482.875
1087,410975.0,2314589.0
1088,497522.5,3351293.5
1089,583447.5,5850029.5
1090,344152.5,1792294.25
1091,432690.0,2271851.0
1092,303495.0,1301665.5
1093,319782.5,1421903.25
1094,282965.0,1099809.0
1095,204000.0,546199.3125
1096,262255.0,1032331.4375
1097,328405.0,1726576.25
1098,479610.0,3288615.25
1099,397495.0,2800290.5
1100,195987.5,543668.625
1101,244922.5,887439.3125
1102,356210.0,1725077.5
1103,248815.0,777120.375
1104,278280.0,1005770.0625
1105,339682.5,1379466.75
1106,320237.5,1158916.875
1107,197172.5,453534.8125
1108,496367.5,3486755.5
1109,370532.5,2169989.0
1110,180447.5,355054.75
1111,267305.0,1062474.625
1112,282570.0,932277.5
1113,274417.5,1080320.125
1114,276930.0,1073558.375
1115,419830.0,3088323.5
1116,405425.0,2646746.25
1117,386842.5,2245614.25
1118,291412.5,1189443.375
1119,230400.0,721886.875
1120,277110.0,920673.9375
1121,214290.0,551284.3125
1122,187985.0,405048.40625
1123,173655.0,381835.03125
1124,200125.0,570441.125
1125,328690.0,1492630.875
1126,213627.5,638082.5625
1127,308682.5,1476831.5
1128,205795.0,490875.8125
1129,286667.5,1067696.0
1130,276490.0,964240.3125
1131,215285.0,573443.75
1132,184297.5,347458.9375
1133,257062.5,874373.3125
1134,174030.0,402655.53125
1135,368110.0,1629762.0
1136,290870.0,1252729.25
1137,293070.0,1197841.0
1138,230312.5,619378.875
1139,220065.0,520950.59375
1140,253870.0,898992.8125
1141,185815.0,455289.03125
1142,403802.5,2265112.0
1143,295625.0,1081369.25
1144,238575.0,573765.5
1145,252302.5,1103981.5
1146,207497.5,518103.8125
1147,388077.5,2426722.0
1148,307552.5,1114106.375
1149,314267.5,1101046.25
1150,318487.5,1478241.875
1151,252812.5,968069.625
1152,269337.5,1051119.25
1153,175717.5,300296.0625
1154,305422.5,1219468.625
1155,296597.5,1192077.125
1156,200305.0,468160.28125
1157,210967.5,495922.78125
1158,274195.0,1134033.25
1159,309737.5,1456575.0
1160,220542.5,549860.1875
1161,312477.5,1590811.0
1162,292710.0,1291405.875
1163,356020.0,2292737.5
1164,276160.0,1055709.125
1165,314297.5,1458585.25
1166,270390.0,882811.125
1167,226280.0,651563.875
1168,269400.0,965304.1875
1169,298555.0,1205322.75
1170,215005.0,502399.84375
1171,229047.5,722336.625
1172,188760.0,413882.4375
1173,300117.5,1127365.375
1174,236187.5,725459.9375
1175,404057.5,1968903.125
1176,268135.0,945890.0
1177,264627.5,902282.8125
1178,326760.0,1807823.875
1179,348272.5,1742743.0
1180,294955.0,972728.5625
1181,242522.5,829416.0
1182,340362.5,1868016.375
1183,288600.0,1250367.0
1184,357790.0,2013070.625
1185,241207.5,825558.5625
1186,390212.5,1995019.625
1187,247230.0,902442.0625
1188,271420.0,926465.9375
1189,369845.0,2269818.0
1190,220835.0,667624.125
1191,279730.0,950125.75
1192,314500.0,1428020.875
1193,324517.5,1552063.125
1194,432642.5,2902072.5
1195,242000.0,802753.9375
1196,204990.0,508472.09375
1197,417170.0,2875721.25
1198,218102.5,590034.5625
1199,399932.5,2525598.25
1200,369647.5,2272419.75
1201,205087.5,513746.0
1202,475445.0,3212724.25
1203,326102.5,1519009.875
1204,313047.5,1380791.625
1205,296922.5,1298969.875
1206,274745.0,1101358.0
1207,355565.0,1872674.75
1208,217265.0,603269.6875
1209,320907.5,1578730.375
1210,234257.5,614650.375
1211,420950.0,2206229.75
1212,278997.5,1065500.125
1213,277562.5,1120699.0
1214,313845.0,1153665.125
1215,294790.0,1129485.875
1216,313060.0,1406744.375
1217,310340.0,1504002.5
1218,503535.0,3831610.5
1219,363162.5,1923458.0
1220,342612.5,1660276.5
1221,420212.5,2333041.75
1222,279857.5,1204955.75
1223,403215.0,2579697.75
1224,286232.5,1252428.125
1225,372232.5,2264411.75
1226,342435.0,1644621.25
1227,325422.5,1397380.625
1228,439095.0,2201798.0
1229,584500.0,5369841.5
1230,394920.0,2366692.75
1231,413362.5,1996425.75
1232,342515.0,1724801.25
1233,429375.0,3182748.5
1234,357415.0,1615699.375
1235,358520.0,1919921.625
1236,234912.5,742907.3125
1237,312285.0,1223355.875
1238,370060.0,2085124.625
1239,353142.5,1525150.125
1240,263557.5,971280.375
1241,292105.0,1113713.375
1242,323855.0,1133815.25
1243,292700.0,750637.5625
1244,184272.5,399510.3125
1245,320257.5,1635931.5
1246,392215.0,2368939.75
1247,374617.5,2266506.0
1248,302292.5,1315909.5
1249,301115.0,1346242.125
1250,289890.0,1209721.125
1251,414740.0,2389488.5
1252,297772.5,1245026.75
1253,318122.5,1396747.5
1254,237967.5,755821.875
1255,246917.5,908638.5
1256,396215.0,2094808.875
1257,434822.5,2484701.0
1258,411980.0,2648264.25
1259,491907.5,4178197.5
1260,402687.5,2539139.0
1261,508807.5,4192202.5
1262,437827.5,2984880.25
1263,304830.0,1445014.0
1264,494107.5,4026003.0
1265,333277.5,1426041.375
1266,460582.5,2909038.75
1267,290587.5,1073311.75
1268,315620.0,1004836.6875
1269,321855.0,1621155.5
1270,379342.5,2054014.625
1271,258567.5,842776.0
1272,259947.5,1103258.5
1273,450522.5,3132414.0
1274,369715.0,1953988.125
1275,579992.5,5488445.5
1276,477637.5,3513533.0
1277,403445.0,2560965.75
1278,349930.0,1668517.25
1279,513090.0,4429304.5
1280,388667.5,2352243.5
1281,303907.5,1252892.375
1282,257177.5,869237.625
1283,390660.0,2157764.25
1284,313160.0,1162977.125
1285,400460.0,2369111.75
1286,392702.5,2511917.5
1287,308572.5,1279556.125
1288,321077.5,1557499.75
1289,303282.5,1268855.5
1290,364257.5,1843084.0
1291,460247.5,3730111.0
1292,504807.5,3934099.0
1293,217720.0,600769.4375
1294,261425.0,961261.3125
1295,298420.0,1194070.625
1296,239975.0,777076.8125
1297,324677.5,1477492.75
1298,207897.5,619283.875
1299,349800.0,2000509.375
1300,483957.5,4016107.0
1301,425847.5,2526915.75
1302,424757.5,2626212.5
1303,328262.5,1443408.75
1304,305417.5,1138228.5
1305,293412.5,1256496.5
1306,275147.5,1168088.75
1307,346545.0,1992785.875
1308,163165.0,330719.40625
1309,409497.5,2601211.25
1310,267790.0,804127.25
1311,435225.0,2804502.0
1312,500635.0,3793390.0
1313,392697.5,2585671.5
1314,197397.5,476730.5
1315,372615.0,1964573.25
1316,296710.0,1265660.75
1317,376942.5,2288122.75
1318,344695.0,1842898.125
1319,237852.5,695949.25
1320,360385.0,2129309.75
1321,484975.0,4061367.5
1322,380225.0,1950167.25
1323,467342.5,3239062.75
1324,235055.0,644215.125
1325,331870.0,1551173.75
1326,254245.0,899630.25
1327,418032.5,2887647.75
1328,535762.5,4655258.5
1329,236420.0,808012.4375
1330,243282.5,795191.75
1331,323202.5,1325453.25
1332,311970.0,1480289.25
1333,263850.0,1045341.25
1334,276440.0,1135832.75
1335,219675.0,480963.46875
1336,453370.0,3139034.5
1337,248090.0,849770.8125
1338,292307.5,985959.25
1339,472577.5,3256537.75
1340,266155.0,1103309.625
1341,379745.0,2537071.0
1342,435995.0,2834798.5
1343,293180.0,1008737.875
1344,381562.5,2206899.5
1345,253302.5,930606.5625
1346,330177.5,1532027.625
1347,335205.0,1635717.875
1348,282815.0,962362.0
1349,218435.0,544433.6875
1350,318890.0,1523300.375
1351,250200.0,693559.9375
1352,372337.5,2090102.25
1353,253325.0,811319.625
1354,261435.0,878297.5
1355,248492.5,792099.4375
1356,248027.5,856141.6875
1357,267977.5,842988.125
1358,281012.5,1210233.0
1359,252792.5,683627.1875
1360,444860.0,3134377.0
1361,217827.5,611118.5625
1362,279715.0,1162679.625
1363,219580.0,526141.1875
1364,353170.0,1625756.375
1365,329082.5,1160528.125
1366,360782.5,1656754.75
1367,279890.0,830880.125
1368,199927.5,429659.4375
1369,235742.5,846309.375
1370,185040.0,360850.75
1371,248195.0,780083.8125
1372,253147.5,687913.875
1373,246767.5,949010.9375
1374,284172.5,1058086.25
1375,322675.0,1598845.625
1376,474237.5,3599896.0
1377,197482.5,429392.625
1378,381852.5,2193714.25
1379,435587.5,3133881.5
1380,276802.5,1077165.625
1381,215315.0,563096.625
1382,208777.5,523618.40625
1383,254290.0,913247.25
1384,505380.0,3855926.0
1385,330075.0,1736069.625
1386,422367.5,2259471.0
1387,185367.5,411645.3125
1388,392005.0,2502670.75
1389,317770.0,1423824.25
1390,300690.0,1241040.25
1391,355672.5,1756711.875
1392,242532.5,748359.5
1393,292607.5,1058487.375
1394,245185.0,809452.625
1395,427792.5,2367915.25
1396,329455.0,1356388.0
1397,268262.5,857694.1875
1398,270470.0,944643.0625
1399,204022.5,569113.375
1400,199670.0,456001.6875
1401,570770.0,5555208.0
1402,292542.5,1111805.125
1403,188075.0,451038.5
1404,396565.0,2487331.25
1405,340260.0,1131113.125
1406,205027.5,508219.4375
1407,261955.0,989031.375
1408,522345.0,3898772.0
1409,218110.0,590135.625
1410,321022.5,1264861.5
1411,460995.0,2991542.5
1412,225545.0,623280.75
1413,225002.5,620550.875
1414,232600.0,484751.5
1415,277770.0,1028746.875
1416,386565.0,2146938.0
1417,270210.0,1076066.125
1418,403502.5,2844841.0
1419,314225.0,1317212.875
1420,281997.5,949032.3125
1421,495097.5,3901244.0
1422,323727.5,1645278.125
1423,414252.5,2412283.75
1424,251350.0,840866.375
1425,293802.5,1108929.75
1426,522245.0,4680797.0
1427,286987.5,1188806.375
1428,205525.0,470395.375
1429,332562.5,1338300.25
1430,289322.5,1122629.0
1431,392825.0,2494725.5
1432,447440.0,3556336.25
1433,334615.0,1405945.75
1434,328417.5,1330402.25
1435,402230.0,1734713.875
1436,247382.5,738121.25
1437,396507.5,2255555.5
1438,288555.0,1036869.0
1439,278985.0,1135741.375
1440,381337.5,2146793.0
1441,423652.5,2753789.25
1442,506602.5,4258888.5
1443,376317.5,2078911.375
1444,472995.0,3281443.75
1445,383412.5,2356172.75
1446,354640.0,2020770.875
1447,275597.5,889673.5
1448,454852.5,3325616.0
1449,288062.5,1039006.1875
1450,223437.5,498409.90625
1451,222907.5,685741.6875
1452,234887.5,607244.375
1453,235950.0,771412.9375
1454,257045.0,663449.6875
1455,456350.0,3474375.25
1456,262362.5,877349.8125
1457,202742.5,545112.6875
1458,310800.0,1290875.125
1459,209365.0,545415.625
1460,336480.0,1566670.25
1461,353757.5,1805755.75
1462,215045.0,499977.78125
1463,339235.0,1804964.75
1464,239430.0,782821.9375
1465,290000.0,1168592.25
1466,347997.5,1496392.875
1467,377285.0,2289346.5
1468,288762.5,1170027.5
1469,365682.5,1931078.125
1470,253087.5,812781.0625
1471,486630.0,3478474.75
1472,184452.5,451304.0
1473,292492.5,1158634.75
1474,388267.5,2282101.75
1475,266505.0,951621.6875
1476,323200.0,1438146.75
1477,373660.0,1518263.375
1478,218942.5,509495.375
1479,231310.0,653041.0625
1480,302357.5,1273095.375
1481,290727.5,1258390.0
1482,322207.5,1609655.25
1483,319272.5,1464057.125
1484,245670.0,728047.875
1485,389065.0,2338712.0
1486,344670.0,1879770.375
1487,373325.0,1886822.25
1488,225700.0,650162.75
1489,363880.0,2229149.0
1490,412000.0,2235451.0
1491,269467.5,1010403.8125
1492,312800.0,1098413.25
1493,333410.0,1658988.375
1494,230582.5,651679.5
1495,213902.5,496616.78125
1496,366775.0,1981220.25
1497,314822.5,1226351.0
1498,371992.5,2173307.0
1499,259975.0,1021391.3125
1500,230905.0,592991.375
1501,287742.5,930875.0
1502,320897.5,1319933.875
1503,178335.0,387709.6875
1504,259302.5,747025.6875
1505,262612.5,971801.4375
1506,329682.5,1372133.375
1507,224940.0,696939.0625
1508,276007.5,790682.1875
1509,243400.0,822884.0625
1510,326992.5,1264047.625
1511,267525.0,988298.9375
1512,183220.0,354074.9375
1513,168540.0,278778.59375
1514,355362.5,1490019.375
1515,275650.0,1000090.5
1516,195600.0,454668.0625
1517,251600.0,819089.625
1518,317895.0,1558671.625
1519,234235.0,596792.25
1520,304127.5,1085194.875
1521,235617.5,717028.375
1522,269587.5,949769.9375
1523,258180.0,823799.0625
1524,227340.0,528182.5625
1525,298047.5,1302786.375
1526,272535.0,982019.4375
1527,264852.5,1034910.875
1528,249717.5,743786.0625
1529,239497.5,658358.625
1530,226172.5,480162.40625
1531,273977.5,791949.9375
1532,290007.5,948165.5
1533,373315.0,1570516.875
1534,252257.5,808276.8125
1535,377330.0,2172588.25
1536,206415.0,583634.625
1537,224172.5,521950.8125
1538,266925.0,933718.3125
1539,289327.5,1122866.125
1540,312230.0,1548609.75
1541,198420.0,451011.53125
1542,265050.0,904631.625
1543,303310.0,1016709.0625
1544,365362.5,2071023.625
1545,170635.0,345047.8125
1546,344370.0,1660968.75
1547,242552.5,739352.5625
1548,278292.5,979601.375
1549,250752.5,836927.875
1550,307287.5,1315233.125
1551,268180.0,739240.5625
1552,285825.0,1066330.25
1553,345960.0,1580471.125
1554,264377.5,817815.5625
1555,460050.0,2839620.5
1556,319630.0,1242506.875
1557,427087.5,3165529.5
1558,297035.0,1137952.375
1559,276242.5,1000942.125
1560,294895.0,1083577.625
1561,336845.0,1551963.375
1562,368237.5,1909925.125
1563,394232.5,2532479.25
1564,390957.5,2264531.5
1565,320502.5,1320350.75
1566,222350.0,673637.3125
1567,340175.0,1352735.5
1568,291060.0,1076099.625
1569,475357.5,3240297.0
1570,480375.0,3398221.0
1571,310847.5,1089887.375
1572,334247.5,1340790.0
1573,269725.0,805420.3125
1574,324487.5,1441196.875
1575,276740.0,931151.875
1576,365480.0,1384433.625
1577,308960.0,1266313.25
1578,398755.0,2271927.75
1579,314260.0,1370460.5
1580,302877.5,871427.3125
1581,356320.0,1653102.0
1582,377942.5,2004858.625
1583,350452.5,1757456.875
1584,370402.5,1920846.375
1585,345392.5,1581344.25
1586,313877.5,1271036.875
1587,457977.5,2296006.5
1588,365537.5,1825034.25
1589,407252.5,1938021.25
1590,245420.0,661794.5625
1591,362992.5,1905660.5
1592,550875.0,4416944.0
1593,325957.5,1566491.875
1594,255742.5,685503.6875
1595,403927.5,2261248.5
1596,317760.0,1209648.75
1597,300472.5,1293852.25
1598,426547.5,2645843.25
1599,247022.5,540647.5625
1600,351390.0,1607851.5
1601,306897.5,1202844.75
1602,219725.0,574866.4375
1603,421045.0,2426384.0
1604,317172.5,1201619.375
1605,252107.5,682898.75
1606,403690.0,2402355.25
1607,443272.5,2822701.5
1608,227095.0,505920.8125
1609,220577.5,543281.0625
1610,270130.0,782881.0625
1611,317297.5,1029091.625
1612,381615.0,1965999.125
1613,360607.5,1916194.5
1614,430100.0,2900305.5
1615,323952.5,1439433.5
1616,361305.0,1656170.0
1617,263545.0,800508.1875
1618,345002.5,1568822.875
1619,246997.5,692439.6875
1620,473502.5,2839402.25
1621,271887.5,662421.25
1622,322255.0,1383994.5
1623,295545.0,982393.6875
1624,233212.5,657868.3125
1625,406035.0,1911813.875
1626,226775.0,644283.375
1627,347255.0,1636805.75
1628,279257.5,748740.1875
1629,286980.0,849194.9375
1630,335337.5,1476186.5
1631,378657.5,1838198.125
1632,306540.0,1245381.125
1633,433780.0,2270532.0
1634,403515.0,2023564.125
1635,396550.0,2205788.25
1636,323915.0,1531494.75
1637,260800.0,852376.375
1638,379217.5,1796991.25
1639,374320.0,1376748.625
1640,362337.5,1320395.375
1641,344697.5,1481395.25
1642,393537.5,1672135.0
1643,490880.0,3120434.25
1644,355577.5,1641701.0
1645,323807.5,1147315.625
1646,323582.5,1282803.125
1647,371642.5,1946121.0
1648,349147.5,1618259.0
1649,361022.5,1946070.75
1650,334552.5,1508127.0
1651,305577.5,1167044.625
1652,343240.0,1423495.0
1653,330177.5,1328895.375
1654,325335.0,1270233.5
1655,429397.5,2199324.5
1656,289077.5,1160940.25
1657,351087.5,1198800.0
1658,271427.5,966003.1875
1659,380732.5,1573987.75
1660,560802.5,4140437.0
1661,242580.0,718645.75
1662,331300.0,1406363.375
1663,367620.0,2065939.25
1664,312722.5,1066507.375
1665,246172.5,749636.4375
1666,306330.0,1270026.875
1667,353587.5,1560784.75
1668,295992.5,957020.3125
1669,367265.0,1938348.25
1670,232945.0,598665.625
1671,379270.0,2074482.5
1672,382450.0,2285676.25
1673,374537.5,1573525.25
1674,378015.0,1282186.625
1675,318832.5,1500848.5
1676,293590.0,1031379.4375
1677,348857.5,1688250.375
1678,487070.0,3377319.5
1679,258660.0,861400.5625
1680,365195.0,1342005.75
1681,270977.5,1146226.125
1682,236935.0,676363.4375
1683,408902.5,2153718.0
1684,339925.0,1420477.375
1685,349995.0,1442855.375
1686,342462.5,1288104.75
1687,275760.0,640857.5625
1688,248882.5,802152.6875
1689,159730.0,272820.4375
1690,293907.5,1181198.25
1691,264285.0,982953.5
1692,283565.0,990816.3125
1693,330522.5,1527846.375
1694,334437.5,1218677.125
1695,234992.5,734102.3125
1696,436672.5,2358866.75
1697,257367.5,688120.125
1698,317770.0,1149776.5
1699,223350.0,667466.4375
1700,205980.0,487259.53125
1701,263652.5,778510.9375
1702,250502.5,831887.5625
1703,361607.5,2002385.75
1704,196812.5,494335.6875
1705,303375.0,1341583.25
1706,330045.0,1202763.375
1707,380877.5,2110261.75
1708,247272.5,595942.0625
1709,229610.0,462759.59375
1710,323262.5,1334828.75
1711,178692.5,298820.71875
1712,285515.0,1126595.375
1713,364937.5,1548343.75
1714,248917.5,693975.1875
1715,255280.0,564832.6875
1716,250572.5,851133.25
1717,319332.5,1065417.375
1718,259535.0,742287.3125
1719,336160.0,1507567.0
1720,350987.5,1672518.625
1721,315355.0,1391584.75
1722,395167.5,2131410.75
1723,310390.0,1196179.0
1724,348177.5,1790854.625
1725,334572.5,1386237.0
1726,237410.0,663783.6875
1727,187305.0,375862.4375
1728,288637.5,863044.5625
1729,285780.0,1035844.8125
1730,338562.5,1366173.375
1731,257850.0,894269.0
1732,327482.5,1444786.125
1733,272807.5,848285.75
1734,350620.0,1701227.25
1735,442022.5,2725203.0
1736,317577.5,1174934.5
1737,382907.5,1814759.5
1738,444102.5,2577393.0
1739,267150.0,785217.9375
1740,213542.5,578703.375
1741,203820.0,434287.0625
1742,184102.5,403638.21875
1743,345880.0,1595264.375
1744,289497.5,1190818.25
1745,342962.5,1417767.5
1746,290007.5,1014586.0
1747,289007.5,1128022.0
1748,392432.5,2338764.75
1749,291712.5,969878.25
1750,267130.0,756109.625
1751,411755.0,2284243.25
1752,283140.0,921390.5
1753,376265.0,1676451.75
1754,330440.0,1107459.625
1755,338335.0,1368521.875
1756,274935.0,1082926.375
1757,380237.5,1782330.375
1758,276200.0,643542.3125
1759,277992.5,944522.5
1760,260322.5,775407.5
1761,358910.0,1651911.0
1762,408310.0,2237001.5
1763,399527.5,2241770.0
1764,324272.5,1625380.75
1765,262077.5,738940.9375
1766,287000.0,950305.9375
1767,397472.5,2122152.5
1768,349582.5,1675115.125
1769,322315.0,1299697.375
1770,367645.0,1427354.5
1771,331057.5,1420987.625
1772,338295.0,1172697.375
1773,234877.5,525451.25
1774,358625.0,1727377.0
1775,281585.0,806724.6875
1776,409572.5,1960114.25
1777,334810.0,1523768.875
1778,258550.0,785454.25
1779,317365.0,1250658.125
1780,368370.0,1911871.875
1781,357200.0,1739337.625
1782,286222.5,1122418.0
1783,293707.5,1023001.25
1784,349985.0,1382971.5
1785,506160.0,4130155.25
1786,243485.0,668016.875
1787,459700.0,2334938.5
1788,221782.5,582466.875
1789,208117.5,569537.0625
1790,356592.5,1651408.5
1791,285910.0,1048631.0
1792,407565.0,2527607.25
1793,273910.0,759081.375
1794,378657.5,1781370.5
1795,307265.0,1313685.5
1796,311055.0,1058613.75
1797,340115.0,1350739.75
1798,328257.5,1382954.25
1799,507912.5,3103708.5
1800,346072.5,1295438.875
1801,319377.5,1626929.625
1802,380735.0,1676361.25
1803,336497.5,1621405.375
1804,337955.0,1289695.75
1805,405582.5,2347058.75
1806,360900.0,1449575.25
1807,354800.0,1506630.75
1808,307332.5,1336368.625
1809,395305.0,2224039.25
1810,426340.0,2388226.5
1811,394022.5,1755920.875
1812,378377.5,1713439.375
1813,268620.0,879759.125
1814,284052.5,1018904.125
1815,506902.5,3024470.0
1816,346715.0,1536161.375
1817,298067.5,1231414.375
1818,331795.0,1261146.0
1819,307680.0,1190508.875
1820,241042.5,507733.65625
1821,310772.5,1095455.125
1822,263425.0,899988.0
1823,306995.0,875942.0625
1824,391332.5,1985755.0
1825,298027.5,1000053.6875
1826,284020.0,729160.25
1827,269842.5,734642.5625
1828,317980.0,1253953.125
1829,349620.0,1509480.5
1830,310070.0,1447163.625
1831,281135.0,935060.8125
1832,466697.5,2368422.5
1833,248017.5,632833.625
1834,311882.5,992565.625
1835,436837.5,2271025.75
1836,333240.0,1347627.75
1837,376177.5,1828617.25
1838,240910.0,688881.8125
1839,290442.5,886936.0625
1840,351222.5,1341089.5
1841,279107.5,902387.1875
1842,447510.0,2744344.25
1843,361030.0,1862210.75
1844,369322.5,1488536.5
1845,284272.5,981379.0625
1846,173740.0,292598.28125
1847,243247.5,561465.625
1848,349190.0,1690134.375
1849,330325.0,1372831.625
1850,506437.5,2780875.0
1851,348342.5,1454772.75
1852,401582.5,1842867.625
1853,306840.0,959896.9375
1854,320582.5,1379621.5
1855,268620.0,978038.3125
1856,411735.0,1961325.125
1857,376360.0,1499187.875
1858,286055.0,1232508.75
1859,606057.5,4902478.0
1860,281377.5,910152.5
1861,408140.0,2196642.0
1862,284335.0,914913.1875
1863,272832.5,870008.3125
1864,325410.0,1464164.0
1865,260992.5,890110.1875
1866,355087.5,1594995.25
1867,287782.5,1057687.0
1868,228807.5,678426.0
1869,221860.0,535102.6875
1870,247660.0,806521.625
1871,371230.0,1642136.5
1872,465885.0,3282770.75
1873,315932.5,1227813.25
1874,291197.5,1255361.125
1875,310585.0,1444170.5
1876,407255.0,1816891.25
1877,311867.5,1266370.75
1878,320605.0,1127113.0
1879,292000.0,938814.9375
1880,306595.0,994430.25
1881,244715.0,656835.1875
1882,374610.0,1563322.25
1883,318007.5,1577275.25
1884,425485.0,2002764.0
1885,200507.5,537689.0
1886,333557.5,1503670.25
1887,266975.0,978721.125
1888,271002.5,892976.3125
1889,307007.5,1228965.625
1890,250190.0,715824.0
1891,327955.0,1491396.625
1892,220692.5,508513.15625
1893,322662.5,1322910.375
1894,358137.5,1545009.125
1895,248770.0,817416.6875
1896,316072.5,1267456.75
1897,425412.5,2425186.0
1898,258882.5,650396.0
1899,196040.0,347547.8125
1900,325627.5,1149448.375
1901,244302.5,710255.5
1902,359642.5,1809792.0
1903,330232.5,1414321.375
1904,280535.0,928574.625
1905,477697.5,2702819.0
1906,254932.5,729224.5625
1907,237587.5,701757.6875
1908,225322.5,659582.3125
1909,277485.0,1038165.125
1910,301187.5,861915.8125
1911,321130.0,1099184.0
1912,397307.5,2044656.75
1913,342387.5,1179276.625
1914,272942.5,861073.3125
1915,340267.5,1648733.25
1916,240042.5,592535.0
1917,329112.5,1226942.5
1918,327762.5,1177966.0
1919,340235.0,1275665.5
1920,338037.5,1542195.875
1921,273610.0,1052554.75
1922,405317.5,2378989.75
1923,304675.0,1387917.875
1924,418390.0,2092209.625
1925,274030.0,787680.25
1926,263460.0,820270.0
1927,272872.5,907087.25
1928,313047.5,1229369.75
1929,261410.0,750788.5625
1930,214620.0,495057.375
1931,379817.5,1848062.125
1932,297715.0,1179644.625
1933,207095.0,432341.125
1934,459825.0,2812662.75
1935,331512.5,1489281.875
1936,362367.5,1876253.375
1937,446265.0,2740473.0
1938,279312.5,801662.625
1939,304542.5,1038125.4375
1940,325735.0,1223046.0
1941,289897.5,956122.3125
1942,420025.0,2282000.5
1943,276340.0,1037845.25
1944,280372.5,1212630.875
1945,232132.5,740669.125
1946,294097.5,767433.8125
1947,301507.5,1261334.5
1948,303075.0,1174365.0
1949,284825.0,770369.4375
1950,434815.0,2736758.25
1951,416287.5,2623258.25
1952,320882.5,1539233.125
1953,350685.0,1519888.625
1954,286552.5,1269116.875
1955,498705.0,2837305.25
1956,341707.5,1723084.375
1957,344062.5,1327864.375
1958,377135.0,1557105.375
1959,259357.5,651610.25
1960,310200.0,1414909.125
1961,269570.0,781727.625
1962,214420.0,473860.28125
1963,388252.5,1827856.375
1964,217370.0,556527.5
1965,339510.0,1389911.25
1966,544065.0,4070508.75
1967,408657.5,1667291.5
1968,587095.0,4175861.25
1969,442342.5,2375778.75
1970,381520.0,1765824.625
1971,287730.0,854271.3125
1972,397705.0,2231723.25
1973,203837.5,406138.875
1974,362285.0,1629721.5
1975,493280.0,3129966.75
1976,274915.0,923966.5625
1977,309967.5,1195165.75
1978,256395.0,719713.8125
1979,384222.5,1988911.5
1980,335442.5,1119639.625
1981,390792.5,1813488.5
1982,259490.0,794820.125
1983,292137.5,1228591.875
1984,232865.0,650355.0
1985,314955.0,1055103.25
1986,406667.5,1747192.5
1987,349927.5,1275506.75
1988,298600.0,797866.1875
1989,364487.5,1580026.375
1990,347245.0,1300912.375
1991,412270.0,1769461.875
1992,422300.0,2166848.5
1993,287992.5,1065622.125
1994,480475.0,3089610.25
1995,323300.0,1378452.625
1996,366050.0,1542731.125
1997,453742.5,3130669.5
1998,475332.5,2944083.75
1999,396262.5,1962862.375
2000,495422.5,2989246.75
