episode,episode_cost,episode_reward,epsilon,states_seen
1147,906552.5,-9065.524999999996,0.3996496799638675,654
1148,846810.0,-8468.100000000002,0.3993299602198964,654
1149,736430.0,-7364.299999999997,0.39901049625172047,655
1150,863610.0,-8636.1,0.3986912878547191,655
1151,765755.0,-7657.55,0.3983723348244353,655
1152,913185.0,-9131.850000000002,0.39805363695657575,655
1153,782887.5,-7828.875000000001,0.39773519404701047,655
1154,1253352.5,-12533.525,0.39741700589177287,655
1155,807115.0,-8071.149999999999,0.39709907228705943,655
1156,793740.0,-7937.399999999999,0.39678139302922977,655
1157,923355.0,-9233.550000000001,0.39646396791480637,655
1158,1073225.0,-10732.25,0.39614679674047454,655
1159,982055.0,-9820.550000000001,0.39582987930308217,655
1160,912912.5,-9129.125000000002,0.3955132153996397,655
1161,654657.5,-6546.575,0.39519680482731995,655
1162,994222.5,-9942.225000000002,0.39488064738345807,655
1163,693527.5,-6935.275000000001,0.3945647428655513,655
1164,808732.5,-8087.325000000002,0.3942490910712589,655
1165,802585.0,-8025.85,0.3939336917984019,655
1166,970147.5,-9701.474999999999,0.39361854484496317,655
1167,809640.0,-8096.4000000000015,0.3933036500090872,655
1168,800362.5,-8003.625,0.3929890070890799,655
1169,933275.0,-9332.750000000004,0.39267461588340863,655
1170,777732.5,-7777.325,0.3923604761907019,655
1171,751205.0,-7512.05,0.3920465878097493,655
1172,842222.5,-8422.224999999999,0.3917329505395015,655
1173,971307.5,-9713.075000000003,0.3914195641790699,655
1174,915147.5,-9151.475,0.39110642852772665,655
1175,857300.0,-8573.0,0.39079354338490446,655
1176,806487.5,-8064.874999999999,0.3904809085501965,655
1177,1050390.0,-10503.9,0.3901685238233564,655
1178,1017945.0,-10179.450000000003,0.3898563890042977,655
1179,846547.5,-8465.474999999999,0.38954450389309425,655
1180,766197.5,-7661.9749999999985,0.38923286828997977,655
1181,700872.5,-7008.724999999999,0.38892148199534776,656
1182,734875.0,-7348.749999999999,0.3886103448097515,656
1183,835097.5,-8350.975,0.3882994565339037,656
1184,849780.0,-8497.799999999997,0.38798881696867654,657
1185,821605.0,-8216.050000000001,0.3876784259151016,657
1186,927865.0,-9278.65,0.3873682831743695,657
1187,675975.0,-6759.75,0.38705838854783,657
1188,918537.5,-9185.375000000004,0.3867487418369917,658
1189,676190.0,-6761.9,0.3864393428435221,658
1190,977957.5,-9779.575000000004,0.38613019136924726,658
1191,695605.0,-6956.050000000001,0.38582128721615183,658
1192,722110.0,-7221.1,0.3855126301863789,658
1193,743747.5,-7437.475000000001,0.38520422008222976,658
1194,760432.5,-7604.325,0.38489605670616395,658
1195,654805.0,-6548.05,0.384588139860799,658
1196,941040.0,-9410.4,0.38428046934891036,658
1197,552882.5,-5528.824999999998,0.3839730449734312,658
1198,957077.5,-9570.775000000001,0.38366586653745244,659
1199,965212.5,-9652.125000000002,0.3833589338442225,660
1200,767582.5,-7675.824999999999,0.3830522466971471,660
1201,827952.5,-8279.525000000001,0.3827458048997894,660
1202,934577.5,-9345.775,0.38243960825586953,660
1203,572807.5,-5728.075000000001,0.38213365656926485,660
1204,873657.5,-8736.575000000004,0.3818279496440094,660
1205,812465.0,-8124.650000000002,0.38152248728429417,660
1206,1295177.5,-12951.774999999996,0.3812172692944667,660
1207,1058522.5,-10585.224999999999,0.3809122954790311,660
1208,830867.5,-8308.675000000001,0.38060756564264786,660
1209,699927.5,-6999.275000000001,0.3803030795901337,660
1210,717827.5,-7178.2750000000015,0.3799988371264616,660
1211,830222.5,-8302.224999999999,0.3796948380567604,660
1212,655472.5,-6554.725000000001,0.379391082186315,660
1213,971397.5,-9713.975,0.379087569320566,660
1214,947455.0,-9474.550000000003,0.37878429926510954,660
1215,865705.0,-8657.050000000003,0.37848127182569746,660
1216,920365.0,-9203.65,0.3781784868082369,661
1217,853317.5,-8533.175,0.3778759440187903,661
1218,1167997.5,-11679.975000000002,0.3775736432635753,661
1219,857900.0,-8579.0,0.3772715843489644,661
1220,677552.5,-6775.525,0.3769697670814852,662
1221,680430.0,-6804.299999999999,0.37666819126782003,662
1222,829357.5,-8293.574999999999,0.37636685671480574,662
1223,863080.0,-8630.8,0.3760657632294339,662
1224,898147.5,-8981.474999999999,0.37576491061885037,662
1225,799170.0,-7991.700000000001,0.3754642986903553,662
1226,1079495.0,-10794.95,0.375163927251403,663
1227,722282.5,-7222.825000000001,0.3748637961096019,663
1228,731330.0,-7313.299999999998,0.3745639050727142,663
1229,1334935.0,-13349.349999999997,0.37426425394865603,663
1230,719520.0,-7195.199999999999,0.3739648425454971,663
1231,1031575.0,-10315.749999999998,0.3736656706714607,663
1232,843122.5,-8431.224999999997,0.37336673813492355,663
1233,973967.5,-9739.675,0.37306804474441563,663
1234,916022.5,-9160.225000000002,0.3727695903086201,663
1235,1088397.5,-10883.975,0.3724713746363732,663
1236,1261275.0,-12612.75,0.37217339753666406,663
1237,741322.5,-7413.225000000003,0.3718756588186347,663
1238,814522.5,-8145.225,0.3715781582915798,663
1239,943057.5,-9430.574999999999,0.37128089576494655,663
1240,821922.5,-8219.225,0.3709838710483346,663
1241,744342.5,-7443.424999999998,0.3706870839514959,663
1242,823450.0,-8234.500000000002,0.3703905342843347,663
1243,849445.0,-8494.45,0.3700942218569072,663
1244,580025.0,-5800.25,0.36979814647942166,663
1245,581810.0,-5818.1,0.3695023079622381,663
1246,707897.5,-7078.974999999999,0.3692067061158683,663
1247,724827.5,-7248.2750000000015,0.3689113407509756,663
1248,894735.0,-8947.35,0.3686162116783748,663
1249,1000987.5,-10009.875,0.3683213187090321,663
1250,1002500.0,-10025.000000000004,0.3680266616540649,663
1251,738965.0,-7389.65,0.3677322403247416,663
1252,1057140.0,-10571.4,0.3674380545324818,663
1253,820462.5,-8204.625,0.3671441040888558,663
1254,779752.5,-7797.525,0.3668503888055847,663
1255,763290.0,-7632.899999999998,0.3665569084945402,663
1256,966105.0,-9661.05,0.36626366296774454,664
1257,1015472.5,-10154.725000000002,0.36597065203737034,664
1258,831940.0,-8319.4,0.36567787551574044,664
1259,868842.5,-8688.424999999997,0.36538533321532785,664
1260,606360.0,-6063.6,0.36509302494875556,669
1261,685912.5,-6859.125000000001,0.3648009505287966,669
1262,1010830.0,-10108.300000000003,0.36450910976837353,669
1263,956435.0,-9564.349999999999,0.36421750248055884,669
1264,699035.0,-6990.350000000002,0.36392612847857436,669
1265,733082.5,-7330.824999999999,0.3636349875757915,669
1266,805545.0,-8055.449999999998,0.36334407958573084,669
1267,921735.0,-9217.349999999999,0.36305340432206223,669
1268,564390.0,-5643.9,0.36276296159860455,669
1269,730872.5,-7308.725000000003,0.36247275122932565,669
1270,814885.0,-8148.85,0.3621827730283422,669
1271,671827.5,-6718.275000000001,0.36189302680991947,669
1272,891992.5,-8919.924999999997,0.36160351238847155,670
1273,649907.5,-6499.075000000001,0.36131422957856074,670
1274,799485.0,-7994.85,0.3610251781948979,670
1275,726070.0,-7260.700000000001,0.36073635805234194,671
1276,1018507.5,-10185.074999999999,0.3604477689659001,671
1277,1040250.0,-10402.5,0.3601594107507274,671
1278,823197.5,-8231.975,0.3598712832221268,671
1279,817237.5,-8172.375000000001,0.3595833861955491,671
1280,912382.5,-9123.824999999999,0.3592957194865926,671
1281,857572.5,-8575.724999999999,0.35900828291100334,671
1282,887505.0,-8875.050000000001,0.35872107628467453,672
1283,732847.5,-7328.475000000002,0.3584340994236468,672
1284,663335.0,-6633.35,0.35814735214410787,672
1285,1375380.0,-13753.799999999997,0.35786083426239257,672
1286,819650.0,-8196.5,0.35757454559498264,672
1287,971352.5,-9713.525,0.35728848595850665,672
1288,854007.5,-8540.075,0.35700265516973984,672
1289,924290.0,-9242.900000000001,0.356717053045604,672
1290,852550.0,-8525.5,0.35643167940316756,672
1291,1165292.5,-11652.925000000001,0.356146534059645,672
1292,753032.5,-7530.324999999999,0.3558616168323973,674
1293,764497.5,-7644.974999999998,0.3555769275389314,674
1294,760707.5,-7607.074999999998,0.35529246599690023,674
1295,903672.5,-9036.724999999997,0.3550082320241027,674
1296,801952.5,-8019.525000000002,0.3547242254384834,674
1297,827172.5,-8271.724999999999,0.35444044605813263,674
1298,868612.5,-8686.124999999998,0.3541568937012861,674
1299,749260.0,-7492.6,0.3538735681863251,674
1300,955537.5,-9555.375000000002,0.353590469331776,674
1301,818240.0,-8182.4,0.3533075969563106,674
1302,987260.0,-9872.600000000002,0.3530249508787455,674
1303,857267.5,-8572.675000000003,0.35274253091804253,674
1304,1143782.5,-11437.824999999999,0.3524603368933081,674
1305,819792.5,-8197.924999999997,0.3521783686237934,674
1306,863057.5,-8630.575,0.35189662592889437,674
1307,754347.5,-7543.4749999999985,0.35161510862815126,674
1308,680427.5,-6804.275,0.35133381654124873,675
1309,770690.0,-7706.9000000000015,0.35105274948801574,675
1310,704570.0,-7045.699999999998,0.35077190728842533,677
1311,1313742.5,-13137.425000000003,0.3504912897625946,678
1312,601597.5,-6015.9749999999985,0.3502108967307845,678
1313,706757.5,-7067.575,0.34993072801339986,678
1314,896105.0,-8961.049999999997,0.34965078343098915,683
1315,814910.0,-8149.099999999998,0.34937106280424435,683
1316,935187.5,-9351.874999999998,0.3490915659540009,683
1317,1161652.5,-11616.525,0.3488122927012377,683
1318,1194545.0,-11945.45,0.3485332428670767,683
1319,831527.5,-8315.275000000001,0.34825441627278303,683
1320,995440.0,-9954.400000000001,0.3479758127397648,683
1321,1067145.0,-10671.449999999999,0.347697432089573,683
1322,596375.0,-5963.749999999998,0.34741927414390134,683
1323,797880.0,-7978.799999999999,0.3471413387245862,683
1324,959320.0,-9593.2,0.3468636256536065,683
1325,1231290.0,-12312.900000000001,0.34658613475308364,683
1326,821277.5,-8212.775000000001,0.34630886584528114,684
1327,743485.0,-7434.85,0.3460318187526049,685
1328,1195597.5,-11955.975,0.34575499329760284,685
1329,1110550.0,-11105.499999999998,0.34547838930296476,685
1330,1144025.0,-11440.25,0.3452020065915224,686
1331,765195.0,-7651.949999999998,0.3449258449862492,686
1332,725170.0,-7251.7,0.34464990431026016,686
1333,940447.5,-9404.474999999999,0.34437418438681194,686
1334,861390.0,-8613.9,0.34409868503930247,686
1335,599982.5,-5999.825000000001,0.343823406091271,686
1336,890065.0,-8900.649999999998,0.34354834736639794,686
1337,624207.5,-6242.075,0.3432735086885048,686
1338,828212.5,-8282.125000000002,0.342998889881554,686
1339,835247.5,-8352.475000000002,0.3427244907696488,686
1340,902250.0,-9022.5,0.34245031117703306,686
1341,801980.0,-8019.799999999999,0.34217635092809146,686
1342,866855.0,-8668.550000000003,0.341902609847349,686
1343,869807.5,-8698.074999999999,0.3416290877594711,686
1344,511522.5,-5115.224999999999,0.3413557844892635,686
1345,746915.0,-7469.1500000000015,0.3410826998616721,686
1346,976052.5,-9760.525000000001,0.34080983370178275,687
1347,1078342.5,-10783.424999999997,0.34053718583482134,687
1348,724450.0,-7244.499999999999,0.3402647560861535,687
1349,925500.0,-9254.999999999998,0.33999254428128456,687
1350,639162.5,-6391.624999999999,0.3397205502458595,687
1351,747790.0,-7477.899999999999,0.3394487738056628,687
1352,1065397.5,-10653.974999999999,0.3391772147866183,687
1353,1040507.5,-10405.074999999997,0.33890587301478897,687
1354,1125092.5,-11250.925,0.33863474831637713,687
1355,945747.5,-9457.474999999999,0.338363840517724,687
1356,726657.5,-7266.575000000001,0.3380931494453098,687
1357,822250.0,-8222.5,0.3378226749257536,687
1358,917957.5,-9179.574999999999,0.33755241678581294,687
1359,612232.5,-6122.325000000001,0.33728237485238427,687
1360,1100760.0,-11007.6,0.3370125489525024,687
1361,705652.5,-7056.525,0.3367429389133404,687
1362,673977.5,-6739.774999999999,0.33647354456220974,687
1363,730882.5,-7308.825,0.33620436572656,687
1364,831342.5,-8313.425,0.3359354022339787,687
1365,831900.0,-8319.000000000004,0.3356666539121915,687
1366,947405.0,-9474.050000000001,0.33539812058906177,687
1367,932620.0,-9326.2,0.3351298020925905,688
1368,969692.5,-9696.925,0.33486169825091644,688
1369,730615.0,-7306.15,0.3345938088923157,688
1370,734642.5,-7346.425000000002,0.3343261338452019,688
1371,707427.5,-7074.2750000000015,0.3340586729381257,688
1372,746990.0,-7469.899999999999,0.3337914259997752,688
1373,568047.5,-5680.475,0.33352439285897534,688
1374,910467.5,-9104.675000000001,0.33325757334468814,689
1375,820972.5,-8209.724999999999,0.3329909672860124,689
1376,946245.0,-9462.45,0.33272457451218357,690
1377,821607.5,-8216.075,0.33245839485257384,690
1378,647695.0,-6476.949999999998,0.33219242813669175,690
1379,796440.0,-7964.4000000000015,0.33192667419418237,690
1380,996877.5,-9968.775000000003,0.331661132854827,690
1381,822857.5,-8228.575,0.3313958039485431,690
1382,811042.5,-8110.425,0.33113068730538425,690
1383,914082.5,-9140.825,0.33086578275553996,690
1384,744892.5,-7448.924999999998,0.33060109012933553,690
1385,716947.5,-7169.475000000002,0.3303366092572321,690
1386,978042.5,-9780.424999999997,0.33007233996982627,690
1387,564672.5,-5646.725,0.3298082820978504,690
1388,930982.5,-9309.824999999999,0.3295444354721721,690
1389,991497.5,-9914.975,0.32928079992379433,690
1390,681117.5,-6811.175,0.3290173752838553,690
1391,660905.0,-6609.05,0.3287541613836282,690
1392,797142.5,-7971.425000000002,0.3284911580545213,690
1393,521637.5,-5216.374999999998,0.3282283651280777,690
1394,636860.0,-6368.599999999998,0.32796578243597524,690
1395,726512.5,-7265.125000000001,0.32770340981002644,690
1396,734967.5,-7349.675000000001,0.3274412470821784,691
1397,960312.5,-9603.125,0.3271792940845127,691
1398,687402.5,-6874.0250000000015,0.32691755064924505,693
1399,630982.5,-6309.825000000001,0.3266560166087256,693
1400,680967.5,-6809.675,0.3263946917954386,693
1401,697927.5,-6979.274999999999,0.32613357604200227,693
1402,707102.5,-7071.025,0.32587266918116864,693
1403,865242.5,-8652.425,0.3256119710458237,693
1404,776727.5,-7767.2750000000015,0.325351481468987,693
1405,910727.5,-9107.275,0.32509120028381183,693
1406,895785.0,-8957.85,0.32483112732358477,693
1407,894155.0,-8941.55,0.3245712624217259,693
1408,737245.0,-7372.450000000003,0.3243116054117885,693
1409,1134842.5,-11348.425000000001,0.3240521561274591,694
1410,1183177.5,-11831.775000000001,0.3237929144025571,695
1411,924452.5,-9244.524999999998,0.323533880071035,695
1412,870117.5,-8701.175000000003,0.32327505296697817,695
1413,668685.0,-6686.85,0.3230164329246046,695
1414,764630.0,-7646.299999999999,0.3227580197782649,695
1415,632890.0,-6328.900000000001,0.32249981336244227,695
1416,824707.5,-8247.075,0.3222418135117523,695
1417,685762.5,-6857.625,0.3219840200609429,695
1418,918197.5,-9181.975,0.32172643284489416,697
1419,670357.5,-6703.575,0.3214690516986182,697
1420,1292200.0,-12921.999999999998,0.32121187645725935,698
1421,554482.5,-5544.824999999998,0.3209549069560935,698
1422,766535.0,-7665.35,0.3206981430305286,698
1423,627495.0,-6274.950000000001,0.3204415845161042,699
1424,935390.0,-9353.900000000001,0.32018523124849135,699
1425,803312.5,-8033.124999999999,0.31992908306349255,699
1426,650215.0,-6502.149999999999,0.31967313979704176,699
1427,963772.5,-9637.724999999999,0.31941740128520413,699
1428,810567.5,-8105.675,0.31916186736417596,699
1429,826860.0,-8268.6,0.3189065378702846,699
1430,1079905.0,-10799.050000000001,0.31865141263998836,699
1431,850542.5,-8505.425,0.31839649150987637,699
1432,668110.0,-6681.1,0.31814177431666846,699
1433,1050392.5,-10503.925000000001,0.31788726089721514,699
1434,718460.0,-7184.599999999999,0.3176329510884974,700
1435,787215.0,-7872.150000000001,0.31737884472762656,700
1436,849560.0,-8495.6,0.31712494165184446,700
1437,874372.5,-8743.725000000002,0.316871241698523,700
1438,921485.0,-9214.85,0.3166177447051642,700
1439,927215.0,-9272.150000000003,0.31636445050940004,700
1440,971292.5,-9712.924999999996,0.3161113589489925,700
1441,815437.5,-8154.375000000001,0.3158584698618333,700
1442,943817.5,-9438.175,0.31560578308594384,700
1443,1029550.0,-10295.499999999998,0.3153532984594751,700
1444,698735.0,-6987.349999999999,0.3151010158207075,700
1445,729430.0,-7294.3,0.3148489350080509,700
1446,1141752.5,-11417.525,0.31459705586004444,700
1447,742160.0,-7421.600000000003,0.3143453782153564,700
1448,993225.0,-9932.25,0.31409390191278413,702
1449,797337.5,-7973.375,0.3138426267912539,702
1450,1201867.5,-12018.675,0.3135915526898209,702
1451,734422.5,-7344.224999999998,0.3133406794476691,702
1452,782040.0,-7820.4,0.31309000690411093,702
1453,963797.5,-9637.975,0.3128395348985876,702
1454,861180.0,-8611.8,0.31258926327066877,702
1455,984637.5,-9846.375,0.3123391918600522,702
1456,551562.5,-5515.625,0.3120893205065642,702
1457,863565.0,-8635.650000000001,0.31183964905015893,702
1458,642305.0,-6423.05,0.3115901773309188,702
1459,645445.0,-6454.449999999998,0.31134090518905405,702
1460,989960.0,-9899.599999999999,0.3110918324649028,702
1461,785202.5,-7852.024999999999,0.3108429589989309,702
1462,971432.5,-9714.325,0.3105942846317317,702
1463,1004850.0,-10048.500000000002,0.3103458092040263,703
1464,654960.0,-6549.600000000001,0.3100975325566631,703
1465,917285.0,-9172.85,0.3098494545306178,703
1466,1019305.0,-10193.050000000001,0.3096015749669933,703
1467,768472.5,-7684.725000000002,0.3093538937070197,703
1468,997752.5,-9977.524999999998,0.30910641059205407,703
1469,909672.5,-9096.725,0.3088591254635804,703
1470,752100.0,-7520.999999999999,0.30861203816320953,703
1471,773982.5,-7739.825000000001,0.30836514853267893,703
1472,812307.5,-8123.075,0.30811845641385277,704
1473,950262.5,-9502.625,0.30787196164872166,704
1474,856410.0,-8564.099999999999,0.30762566407940267,704
1475,1018470.0,-10184.7,0.30737956354813917,704
1476,975360.0,-9753.6,0.3071336598973006,705
1477,1047777.5,-10477.774999999998,0.30688795296938276,705
1478,957040.0,-9570.4,0.30664244260700724,705
1479,680470.0,-6804.700000000002,0.3063971286529216,705
1480,679712.5,-6797.125000000002,0.3061520109499993,705
1481,901215.0,-9012.149999999998,0.3059070893412393,705
1482,645102.5,-6451.025,0.3056623636697663,705
1483,974672.5,-9746.725,0.30541783377883047,705
1484,857152.5,-8571.525000000001,0.3051734995118074,705
1485,763800.0,-7638.0,0.30492936071219795,705
1486,736907.5,-7369.074999999999,0.3046854172236282,705
1487,1097295.0,-10972.95,0.30444166888984925,705
1488,920622.5,-9206.225000000002,0.30419811555473736,705
1489,640947.5,-6409.475,0.3039547570622936,705
1490,749155.0,-7491.5499999999965,0.30371159325664376,705
1491,922637.5,-9226.375,0.30346862398203844,705
1492,766927.5,-7669.2750000000015,0.3032258490828528,705
1493,971480.0,-9714.799999999997,0.3029832684035865,705
1494,731320.0,-7313.199999999998,0.30274088178886366,705
1495,835422.5,-8354.224999999999,0.3024986890834326,705
1496,725602.5,-7256.024999999999,0.30225669013216583,705
1497,1226390.0,-12263.900000000003,0.3020148847800601,705
1498,830660.0,-8306.599999999999,0.30177327287223604,705
1499,743905.0,-7439.049999999998,0.30153185425393825,705
1500,816852.5,-8168.525000000002,0.3012906287705351,705
1501,955217.5,-9552.174999999997,0.30104959626751865,705
1502,887550.0,-8875.499999999998,0.3008087565905046,705
1503,816227.5,-8162.275000000001,0.30056810958523217,705
1504,831300.0,-8312.999999999998,0.300327655097564,705
1505,1063210.0,-10632.100000000002,0.3000873929734859,705
1506,825410.0,-8254.1,0.2998473230591071,705
1507,729647.5,-7296.475,0.2996074452006598,705
1508,817875.0,-8178.749999999999,0.29936775924449927,705
1509,845642.5,-8456.424999999997,0.29912826503710366,705
1510,775082.5,-7750.824999999998,0.29888896242507396,705
1511,828525.0,-8285.249999999998,0.2986498512551339,705
1512,670447.5,-6704.4749999999985,0.2984109313741298,705
1513,996847.5,-9968.474999999997,0.29817220262903044,705
1514,999712.5,-9997.125,0.2979336648669272,705
1515,782680.0,-7826.799999999999,0.2976953179350336,705
1516,871622.5,-8716.225000000002,0.2974571616806856,705
1517,1286667.5,-12866.675,0.29721919595134105,705
1518,815477.5,-8154.774999999999,0.29698142059458,705
1519,1067222.5,-10672.225000000004,0.29674383545810434,705
1520,850105.0,-8501.05,0.29650644038973784,706
1521,853430.0,-8534.300000000001,0.29626923523742604,706
1522,617625.0,-6176.25,0.2960322198492361,706
1523,1097727.5,-10977.274999999998,0.2957953940733567,706
1524,696140.0,-6961.400000000001,0.29555875775809803,706
1525,777220.0,-7772.199999999997,0.2953223107518915,706
1526,821215.0,-8212.150000000001,0.29508605290329,706
1527,717920.0,-7179.200000000001,0.29484998406096735,706
1528,1094667.5,-10946.675,0.2946141040737186,706
1529,808525.0,-8085.249999999998,0.2943784127904596,710
1530,798370.0,-7983.700000000001,0.29414291006022725,710
1531,846692.5,-8466.925000000001,0.29390759573217906,710
1532,791287.5,-7912.874999999999,0.2936724696555933,710
1533,704212.5,-7042.125,0.2934375316798688,710
1534,943315.0,-9433.15,0.2932027816545249,710
1535,1122520.0,-11225.199999999999,0.29296821942920126,710
1536,608400.0,-6083.999999999999,0.2927338448536579,710
1537,772002.5,-7720.025,0.292499657777775,710
1538,946305.0,-9463.050000000001,0.29226565805155275,710
1539,697370.0,-6973.699999999998,0.2920318455251115,710
1540,568197.5,-5681.9749999999985,0.29179822004869144,710
1541,815642.5,-8156.424999999999,0.29156478147265247,710
1542,926437.5,-9264.375,0.29133152964747433,710
1543,1146397.5,-11463.975,0.29109846442375636,710
1544,915502.5,-9155.024999999998,0.2908655856522174,710
1545,941540.0,-9415.400000000001,0.2906328931836956,710
1546,745045.0,-7450.450000000001,0.29040038686914865,710
1547,833662.5,-8336.624999999998,0.2901680665596533,710
1548,698952.5,-6989.525,0.2899359321064056,710
1549,703195.0,-7031.949999999999,0.2897039833607205,710
1550,631300.0,-6313.0,0.2894722201740319,710
1551,968577.5,-9685.775000000001,0.28924064239789266,710
1552,668070.0,-6680.699999999998,0.28900924988397436,710
1553,681092.5,-6810.925,0.2887780424840672,710
1554,756435.0,-7564.3499999999985,0.2885470200500799,711
1555,886585.0,-8865.849999999997,0.28831618243403984,711
1556,849997.5,-8499.975000000002,0.2880855294880926,711
1557,713522.5,-7135.224999999999,0.2878550610645021,711
1558,1193737.5,-11937.375,0.2876247770156505,711
1559,779887.5,-7798.875000000003,0.28739467719403794,714
1560,824752.5,-8247.525000000001,0.2871647614522827,714
1561,850230.0,-8502.299999999997,0.28693502964312084,714
1562,635962.5,-6359.625000000001,0.28670548161940634,714
1563,979517.5,-9795.175000000003,0.2864761172341108,714
1564,748927.5,-7489.275000000001,0.2862469363403235,714
1565,583737.5,-5837.375000000001,0.28601793879125126,714
1566,756280.0,-7562.800000000002,0.28578912444021826,714
1567,775760.0,-7757.600000000003,0.28556049314066606,714
1568,889027.5,-8890.275000000001,0.28533204474615353,714
1569,1139450.0,-11394.500000000002,0.2851037791103566,715
1570,784825.0,-7848.250000000001,0.2848756960870683,715
1571,890620.0,-8906.199999999999,0.28464779553019864,715
1572,711650.0,-7116.500000000001,0.2844200772937745,715
1573,763895.0,-7638.950000000001,0.2841925412319395,715
1574,638937.5,-6389.375000000001,0.2839651871989539,715
1575,1010885.0,-10108.85,0.28373801504919477,716
1576,685407.5,-6854.074999999999,0.2835110246371554,716
1577,861422.5,-8614.225,0.2832842158174457,716
1578,893922.5,-8939.224999999997,0.28305758844479173,716
1579,706355.0,-7063.55,0.2828311423740359,716
1580,880605.0,-8806.05,0.2826048774601367,716
1581,884732.5,-8847.325000000003,0.2823787935581686,716
1582,541467.5,-5414.675,0.28215289052332204,716
1583,894395.0,-8943.95,0.28192716821090336,716
1584,679710.0,-6797.099999999998,0.2817016264763346,716
1585,1008990.0,-10089.899999999998,0.28147626517515356,716
1586,698557.5,-6985.575,0.2812510841630134,716
1587,847957.5,-8479.575,0.281026083295683,716
1588,765195.0,-7651.950000000001,0.28080126242904646,716
1589,847777.5,-8477.775000000001,0.2805766214191032,716
1590,915632.5,-9156.325,0.28035216012196795,716
1591,810105.0,-8101.049999999999,0.2801278783938704,716
1592,780602.5,-7806.024999999999,0.2799037760911553,716
1593,799315.0,-7993.1500000000015,0.27967985307028237,716
1594,1026495.0,-10264.949999999999,0.27945610918782615,716
1595,791285.0,-7912.8499999999985,0.2792325443004759,716
1596,848135.0,-8481.35,0.27900915826503553,716
1597,750637.5,-7506.375000000001,0.2787859509384235,716
1598,785830.0,-7858.3,0.27856292217767276,716
1599,609600.0,-6096.000000000002,0.2783400718399306,716
1600,738507.5,-7385.075,0.27811739978245864,716
1601,664240.0,-6642.399999999999,0.27789490586263266,716
1602,708930.0,-7089.300000000001,0.2776725899379425,716
1603,989402.5,-9894.025,0.27745045186599215,716
1604,776475.0,-7764.750000000002,0.27722849150449935,717
1605,837225.0,-8372.25,0.27700670871129573,717
1606,957705.0,-9577.050000000001,0.2767851033443267,717
1607,817717.5,-8177.175000000001,0.27656367526165127,717
1608,709460.0,-7094.6,0.27634242432144196,717
1609,862300.0,-8623.000000000004,0.2761213503819848,717
1610,788980.0,-7889.799999999999,0.2759004533016792,717
1611,700975.0,-7009.75,0.27567973293903786,717
1612,1021782.5,-10217.825000000003,0.27545918915268663,717
1613,690727.5,-6907.275,0.2752388218013645,717
1614,1036372.5,-10363.724999999999,0.2750186307439234,717
1615,906365.0,-9063.650000000001,0.27479861583932824,717
1616,999847.5,-9998.474999999999,0.2745787769466568,717
1617,964337.5,-9643.374999999998,0.27435911392509943,717
1618,869320.0,-8693.2,0.27413962663395935,717
1619,867372.5,-8673.725,0.2739203149326522,717
1620,804042.5,-8040.425000000001,0.27370117868070604,717
1621,765027.5,-7650.275,0.2734822177377615,718
1622,936740.0,-9367.4,0.2732634319635713,718
1623,860960.0,-8609.599999999999,0.2730448212180004,718
1624,775590.0,-7755.900000000001,0.272826385361026,718
1625,839327.5,-8393.275000000001,0.27260812425273717,718
1626,1023795.0,-10237.95,0.272390037753335,718
1627,1002220.0,-10022.199999999999,0.2721721257231323,718
1628,926735.0,-9267.35,0.2719543880225538,718
1629,887610.0,-8876.100000000002,0.2717368245121357,718
1630,898227.5,-8982.275,0.271519435052526,718
1631,761735.0,-7617.350000000001,0.27130221950448397,718
1632,1091567.5,-10915.675000000003,0.27108517772888036,718
1633,906222.5,-9062.225000000002,0.2708683095866972,718
1634,811285.0,-8112.850000000001,0.27065161493902784,718
1635,640445.0,-6404.450000000001,0.27043509364707663,718
1636,925417.5,-9254.175,0.27021874557215897,718
1637,605705.0,-6057.049999999998,0.27000257057570126,718
1638,914895.0,-9148.949999999999,0.2697865685192407,718
1639,843732.5,-8437.324999999999,0.2695707392644253,718
1640,828692.5,-8286.925,0.2693550826730138,718
1641,862667.5,-8626.675,0.26913959860687536,718
1642,886960.0,-8869.599999999995,0.26892428692798986,718
1643,628150.0,-6281.5,0.2687091474984475,718
1644,929160.0,-9291.6,0.26849418018044874,718
1645,1043035.0,-10430.349999999999,0.26827938483630437,718
1646,747182.5,-7471.824999999999,0.2680647613284353,718
1647,835830.0,-8358.300000000001,0.26785030951937255,718
1648,848335.0,-8483.349999999999,0.26763602927175706,718
1649,653690.0,-6536.9,0.2674219204483396,718
1650,732335.0,-7323.350000000002,0.26720798291198095,719
1651,705085.0,-7050.849999999999,0.26699421652565136,719
1652,791967.5,-7919.674999999997,0.26678062115243084,719
1653,895300.0,-8953.0,0.2665671966555089,719
1654,684662.5,-6846.624999999999,0.2663539428981845,719
1655,933040.0,-9330.400000000001,0.2661408597438659,719
1656,902325.0,-9023.25,0.2659279470560708,719
1657,930885.0,-9308.849999999997,0.26571520469842597,719
1658,652497.5,-6524.975,0.2655026325346672,719
1659,675452.5,-6754.525,0.2652902304286395,719
1660,815392.5,-8153.925000000001,0.26507799824429656,719
1661,809460.0,-8094.6,0.2648659358457011,719
1662,715692.5,-7156.925,0.26465404309702456,719
