episode,episode_cost,episode_reward,epsilon,mean_loss,global_step
63,987247.5,-9872.475,0.9357938129988934,45.89142181396485,3150
64,756630.0,-7566.300000000001,0.934810144234964,40.226287269592284,3200
65,949995.0,-9499.949999999999,0.9338275678293497,38.71803455352783,3250
66,756105.0,-7561.05,0.9328460825689932,38.44713386535645,3300
67,928350.0,-9283.499999999998,0.931865687242184,36.392509841918944,3350
68,1288405.0,-12884.049999999997,0.9308863806385576,36.50284969329834,3400
69,650285.0,-6502.85,0.9299081615490931,35.90244434356689,3450
70,939800.0,-9397.999999999996,0.9289310287661127,36.18107723236084,3500
71,1295092.5,-12950.924999999997,0.9279549810832795,36.094528923034666,3550
72,784040.0,-7840.399999999999,0.9269800172955961,36.100327491760254,3600
73,692965.0,-6929.650000000001,0.9260061361994035,34.93611434936523,3650
74,697757.5,-6977.575,0.9250333365923792,34.37126430511475,3700
75,736422.5,-7364.225,0.924061617273536,33.281446647644046,3750
76,883835.0,-8838.35,0.9230909770432201,33.82304531097412,3800
77,840420.0,-8404.199999999999,0.9221214147031102,35.15406566619873,3850
78,967597.5,-9675.975000000002,0.9211529290562157,34.5487198638916,3900
79,1126280.0,-11262.800000000005,0.9201855189068752,33.95429233551025,3950
80,938807.5,-9388.075,0.9192191830607549,33.61259422302246,4000
81,1125157.5,-11251.574999999997,0.9182539203248474,78.08677322387695,4050
82,671345.0,-6713.449999999999,0.9172897295074706,54.513626708984376,4100
83,891865.0,-8918.65,0.9163266094182649,44.90015167236328,4150
84,901830.0,-9018.300000000001,0.9153645588681932,44.24539115905762,4200
85,952852.5,-9528.524999999998,0.9144035766695388,44.02386360168457,4250
86,751257.5,-7512.574999999999,0.9134436616359035,43.02768043518066,4300
87,575607.5,-5756.075000000001,0.9124848125822071,42.13164276123047,4350
88,947525.0,-9475.249999999998,0.9115270283246852,41.12126670837402,4400
89,764562.5,-7645.625,0.910570307680888,41.50120651245117,4450
90,569650.0,-5696.5,0.9096146494696786,40.530930023193356,4500
91,911915.0,-9119.149999999998,0.908660052511232,38.96077011108398,4550
92,852642.5,-8526.425000000001,0.9077065156270336,39.66868896484375,4600
93,657355.0,-6573.549999999998,0.9067540376398768,39.410317497253416,4650
94,817545.0,-8175.449999999998,0.905802617373863,38.42932689666748,4700
95,905800.0,-9058.0,0.9048522536543993,37.97332794189453,4750
96,964670.0,-9646.699999999999,0.9039029453081966,38.196939659118655,4800
97,588745.0,-5887.449999999999,0.9029546911632694,37.43121570587158,4850
98,855680.0,-8556.8,0.9020074900489335,38.272636566162106,4900
99,597170.0,-5971.700000000001,0.9010613407958047,36.64658542633057,4950
100,624807.5,-6248.074999999999,0.9001162422357973,36.93607921600342,5000
101,860902.5,-8609.025,0.8991721932021228,47.33345283508301,5050
102,888315.0,-8883.15,0.8982291925292886,40.18105117797852,5100
103,561480.0,-5614.799999999999,0.897287239053096,39.481212577819825,5150
104,658092.5,-6580.924999999999,0.8963463316106396,38.7781364440918,5200
105,1027442.5,-10274.425,0.895406469040305,38.46562877655029,5250
106,800457.5,-8004.575000000001,0.8944676501817679,39.262066230773925,5300
107,780092.5,-7800.924999999999,0.8935298738759926,38.0447815322876,5350
108,514400.0,-5144.000000000001,0.8925931389652305,36.42887702941894,5400
109,646970.0,-6469.7,0.8916574442930186,36.92797805786133,5450
110,682380.0,-6823.8,0.8907227887041781,36.82070209503174,5500
111,964675.0,-9646.749999999996,0.8897891710448133,36.647490615844724,5550
112,620847.5,-6208.474999999997,0.8888565901623093,36.233891525268554,5600
113,693785.0,-6937.85,0.887925044905332,36.14052959442139,5650
114,973415.0,-9734.15,0.8869945341238251,34.872876472473145,5700
115,1079465.0,-10794.65,0.8860650566690099,35.389513931274415,5750
116,605262.5,-6052.624999999999,0.8851366113933832,34.88226684570313,5800
117,774900.0,-7749.000000000001,0.8842091971507161,35.520054512023925,5850
118,666657.5,-6666.575000000001,0.8832828127960527,35.654949035644535,5900
119,630420.0,-6304.199999999998,0.8823574571857085,33.97953193664551,5950
120,928715.0,-9287.15,0.881433129177269,35.73713829040528,6000
121,632932.5,-6329.325,0.8805098276295883,43.19039688110352,6050
122,656587.5,-6565.874999999999,0.8795875514027881,39.099139060974125,6100
123,727242.5,-7272.425000000001,0.8786662993582555,38.249408111572265,6150
124,532997.5,-5329.975,0.877746070358642,38.04497871398926,6200
125,855290.0,-8552.899999999998,0.8768268632678626,36.36633693695068,6250
126,697630.0,-6976.3,0.8759086769510934,37.450499534606934,6300
127,543417.5,-5434.174999999999,0.8749915102747711,37.58248340606689,6350
128,983257.5,-9832.574999999999,0.874075362106591,37.77882511138916,6400
129,747205.0,-7472.05,0.8731602313155057,36.515280418395996,6450
130,657645.0,-6576.449999999999,0.8722461167717241,36.627125396728516,6500
131,654875.0,-6548.749999999999,0.8713330173467098,36.531225051879886,6550
132,743150.0,-7431.499999999998,0.8704209319131792,35.86644855499267,6600
133,673702.5,-6737.025,0.8695098593451007,36.66215934753418,6650
134,874717.5,-8747.175000000003,0.8685997985176935,36.903056144714355,6700
135,753210.0,-7532.0999999999985,0.8676907483074254,35.82044815063477,6750
136,496645.0,-4966.449999999999,0.8667827075920123,36.053552894592286,6800
137,516172.5,-5161.724999999999,0.8658756752504158,34.584822235107424,6850
138,707512.5,-7075.125000000002,0.8649696501628431,36.159925079345705,6900
139,968152.5,-9681.525,0.8640646312107446,35.12014156341553,6950
140,887175.0,-8871.75,0.8631606172768126,36.0891162109375,7000
141,969892.5,-9698.925000000005,0.8622576072449805,40.305455169677735,7050
142,537845.0,-5378.450000000002,0.8613556000004211,39.74878135681152,7100
143,658750.0,-6587.500000000001,0.8604545944295449,38.429974746704104,7150
144,426145.0,-4261.45,0.8595545894199993,37.876360206604005,7200
145,827170.0,-8271.700000000003,0.858655583860667,38.090390052795414,7250
146,769317.5,-7693.174999999999,0.8577575766416644,38.12037101745605,7300
147,641292.5,-6412.925,0.8568605666543405,38.47562828063965,7350
148,922187.5,-9221.875000000002,0.8559645527912755,36.1599116897583,7400
149,978362.5,-9783.625000000002,0.855069533946279,37.13526527404785,7450
150,674145.0,-6741.45,0.85417550901439,35.67203941345215,7500
151,788487.5,-7884.874999999999,0.8532824768918733,36.63455574035645,7550
152,865872.5,-8658.724999999999,0.8523904364762204,36.68302612304687,7600
153,591830.0,-5918.299999999998,0.8514993866661463,37.56092456817627,7650
154,594957.5,-5949.575000000003,0.8506093263615898,35.34415977478027,7700
155,710735.0,-7107.35,0.8497202544637107,35.51730625152588,7750
156,841830.0,-8418.300000000001,0.8488321698748893,35.807063026428224,7800
157,997075.0,-9970.75,0.8479450714987248,37.00386940002441,7850
158,700327.5,-7003.275,0.8470589582400339,37.13972862243652,7900
159,740722.5,-7407.225,0.8461738290048494,35.659249496459964,7950
160,1148052.5,-11480.525,0.8452896827004192,34.37458293914795,8000
161,822740.0,-8227.4,0.8444065182352043,43.67415161132813,8050
162,504305.0,-5043.049999999999,0.8435243345188784,41.53121246337891,8100
163,541320.0,-5413.199999999999,0.8426431304623254,42.445263900756835,8150
164,733987.5,-7339.875,0.8417629049776392,40.9760673904419,8200
165,892575.0,-8925.749999999998,0.8408836569781213,39.31925220489502,8250
166,746667.5,-7466.674999999997,0.8400053853782806,40.71901741027832,8300
167,589175.0,-5891.749999999999,0.8391280890938306,39.592658882141116,8350
168,536247.5,-5362.4749999999985,0.8382517670416897,40.46375160217285,8400
169,729577.5,-7295.775000000001,0.8373764181399785,40.03071720123291,8450
170,826920.0,-8269.199999999999,0.8365020413080195,39.9200316619873,8500
171,924147.5,-9241.475,0.8356286354663347,40.393751525878905,8550
172,593290.0,-5932.900000000001,0.8347561995366455,38.289061012268064,8600
173,642672.5,-6426.724999999999,0.83388473244187,39.29401863098145,8650
174,822795.0,-8227.95,0.8330142331061232,39.95172592163086,8700
175,686555.0,-6865.549999999999,0.832144700454714,39.741797256469724,8750
176,781022.5,-7810.224999999999,0.8312761334141457,38.376558532714846,8800
177,646692.5,-6466.924999999999,0.8304085309121129,38.79878463745117,8850
178,904717.5,-9047.175,0.8295418918775013,37.21392639160156,8900
179,643307.5,-6433.075000000002,0.828676215240386,38.60820987701416,8950
180,574240.0,-5742.399999999999,0.8278114999320305,38.43158493041992,9000
181,749272.5,-7492.7249999999985,0.8269477448848848,47.73286949157715,9050
182,655705.0,-6557.050000000002,0.8260849490325846,44.57358711242676,9100
183,651152.5,-6511.5250000000015,0.8252231113099495,44.81673606872559,9150
184,665067.5,-6650.675000000002,0.8243622306529825,44.32622299194336,9200
185,679747.5,-6797.474999999999,0.8235023059988678,43.09751747131347,9250
186,941130.0,-9411.3,0.8226433362859698,43.44929359436035,9300
187,802845.0,-8028.449999999999,0.821785320453832,44.04007797241211,9350
188,646145.0,-6461.45,0.8209282574431755,43.7270174407959,9400
189,1105337.5,-11053.374999999996,0.8200721461958979,43.42536056518555,9450
190,638707.5,-6387.075000000001,0.8192169856550712,43.98560073852539,9500
191,1036022.5,-10360.225000000002,0.8183627747649418,42.77038505554199,9550
192,553175.0,-5531.75,0.8175095124709283,42.32813751220703,9600
193,654785.0,-6547.849999999999,0.8166571977196203,42.7596312713623,9650
194,596000.0,-5959.999999999999,0.8158058294587772,43.718223876953125,9700
195,492637.5,-4926.375,0.8149554066373269,42.00969612121582,9750
196,589250.0,-5892.499999999998,0.8141059282053648,42.02452857971191,9800
197,419577.5,-4195.775000000001,0.8132573931141518,41.65323371887207,9850
198,577495.0,-5774.949999999999,0.8124098003161137,42.72109489440918,9900
199,559882.5,-5598.825000000001,0.8115631487648394,42.91572425842285,9950
200,473607.5,-4736.075000000001,0.8107174374150801,41.4049195098877,10000
201,749115.0,-7491.15,0.8098726652227476,45.510459365844724,10050
202,616990.0,-6169.9,0.8090288311449131,44.22349739074707,10100
203,532635.0,-5326.349999999998,0.808185934139806,44.33965797424317,10150
204,486790.0,-4867.9,0.8073439731668127,43.99636085510254,10200
205,673652.5,-6736.524999999999,0.8065029471864751,42.4399144744873,10250
206,554572.5,-5545.7249999999985,0.8056628551604893,42.97988433837891,10300
207,713500.0,-7135.000000000002,0.8048236960517048,44.25964546203613,10350
208,561865.0,-5618.65,0.8039854688241221,41.62547409057617,10400
209,663762.5,-6637.625,0.8031481724428933,42.45902359008789,10450
210,531900.0,-5318.999999999997,0.8023118058743185,42.729672012329104,10500
211,676765.0,-6767.65,0.8014763680858467,42.0853458404541,10550
212,774432.5,-7744.324999999999,0.8006418580460727,41.40517890930176,10600
213,578372.5,-5783.725000000002,0.7998082747247374,41.084311981201175,10650
214,563712.5,-5637.124999999999,0.7989756170927254,42.53378791809082,10700
215,573907.5,-5739.075000000001,0.7981438841220642,42.63210212707519,10750
216,760715.0,-7607.149999999998,0.7973130747859228,41.05691642761231,10800
217,653572.5,-6535.725000000001,0.7964831880586107,42.70566223144531,10850
218,564075.0,-5640.750000000001,0.7956542229155762,41.98633934020996,10900
219,780992.5,-7809.925000000001,0.7948261783334054,42.00299407958985,10950
220,526565.0,-5265.649999999999,0.793999053289821,41.24053619384765,11000
221,549150.0,-5491.5,0.7931728467636808,43.18155418395996,11050
222,710915.0,-7109.15,0.7923475577349768,41.41768341064453,11100
223,642712.5,-6427.125000000002,0.7915231851848333,42.273515625,11150
224,464427.5,-4644.275000000001,0.7906997280955065,40.34205924987793,11200
225,620352.5,-6203.5250000000015,0.7898771854503824,41.17388069152832,11250
226,595265.0,-5952.649999999999,0.7890555562339765,40.62970680236816,11300
227,344087.5,-3440.8749999999995,0.7882348394319314,41.26530155181885,11350
228,444370.0,-4443.699999999999,0.7874150340310162,40.15115859985352,11400
229,477235.0,-4772.350000000001,0.7865961390191257,39.87245727539062,11450
230,492275.0,-4922.750000000002,0.7857781533852781,40.26603149414063,11500
231,549327.5,-5493.275,0.7849610761196147,39.54099285125732,11550
232,680747.5,-6807.4749999999985,0.7841449062133977,39.89026016235351,11600
233,664342.5,-6643.424999999998,0.7833296426590101,39.734273529052736,11650
234,696867.5,-6968.675000000002,0.7825152844499537,39.47735534667969,11700
235,720335.0,-7203.35,0.7817018305808474,39.70683582305908,11750
236,715400.0,-7154.000000000001,0.7808892800474273,39.77335006713867,11800
237,654047.5,-6540.474999999999,0.7800776318465447,40.31525283813477,11850
238,596825.0,-5968.25,0.7792668849761645,38.97400924682617,11900
239,595835.0,-5958.350000000002,0.7784570384353645,39.55056098937988,11950
240,343872.5,-3438.7250000000013,0.7776480912243341,39.6863342666626,12000
241,734700.0,-7347.000000000002,0.776840042344373,39.49222869873047,12050
242,532122.5,-5321.2249999999985,0.7760328907978898,40.222269744873046,12100
243,424957.5,-4249.575000000001,0.7752266355884011,40.90238388061523,12150
244,711662.5,-7116.625000000002,0.7744212757205299,39.14009956359863,12200
245,483315.0,-4833.149999999999,0.7736168102000045,38.261421279907225,12250
246,610640.0,-6106.399999999999,0.772813238033658,38.7562580871582,12300
247,476892.5,-4768.924999999999,0.7720105582294253,38.67385219573975,12350
248,541420.0,-5414.200000000001,0.771208769796344,39.80391143798828,12400
249,748990.0,-7489.9000000000015,0.7704078717445514,39.747687339782715,12450
250,739905.0,-7399.050000000001,0.7696078630852848,38.76189655303955,12500
251,564797.5,-5647.974999999999,0.7688087428308786,39.275191917419434,12550
252,541795.0,-5417.950000000002,0.768010509994765,37.598727493286134,12600
253,544767.5,-5447.675,0.7672131635914707,39.353031883239744,12650
254,551322.5,-5513.225000000001,0.7664167026366179,39.31333164215088,12700
255,358110.0,-3581.0999999999995,0.7656211261469209,39.131783180236816,12750
256,599565.0,-5995.650000000001,0.7648264331401865,39.108614654541014,12800
257,533295.0,-5332.950000000001,0.7640326226353124,37.55903018951416,12850
258,651837.5,-6518.374999999998,0.7632396936522852,38.066220169067385,12900
259,516822.5,-5168.225,0.7624476452121803,38.82323661804199,12950
260,619067.5,-6190.675000000001,0.7616564763371599,38.93289478302002,13000
261,518357.5,-5183.575,0.7608661860504724,37.65302360534668,13050
262,626372.5,-6263.725,0.7600767733764505,37.249800567626956,13100
263,543100.0,-5430.999999999998,0.7592882373405107,37.9072318649292,13150
264,537080.0,-5370.800000000001,0.7585005769691515,37.212566986083985,13200
265,464035.0,-4640.349999999999,0.7577137912899525,36.9911213684082,13250
266,582222.5,-5822.225,0.7569278793315736,35.82004680633545,13300
267,533000.0,-5329.999999999999,0.7561428401237525,34.9007861328125,13350
268,568100.0,-5681.000000000002,0.7553586726973054,34.263491744995115,13400
269,476237.5,-4762.375000000001,0.754575376084124,35.304059257507326,13450
270,735600.0,-7356.0,0.7537929493171753,36.17533561706543,13500
271,543825.0,-5438.250000000001,0.7530113914305006,36.101940956115726,13550
272,500930.0,-5009.299999999999,0.752230701459213,35.51041980743408,13600
273,290772.5,-2907.725,0.751450878439498,35.81320365905762,13650
274,370912.5,-3709.1250000000005,0.7506719214086109,35.90678173065186,13700
275,500517.5,-5005.174999999999,0.7498938294048763,35.882277717590334,13750
276,537855.0,-5378.549999999999,0.7491166014676865,35.73344776153564,13800
277,388105.0,-3881.0499999999993,0.748340236637501,34.95107448577881,13850
278,432635.0,-4326.349999999999,0.7475647339558446,34.824612312316894,13900
279,644065.0,-6440.649999999999,0.7467900924653061,34.645362548828125,13950
280,727607.5,-7276.075000000003,0.7460163112095384,35.052655410766604,14000
281,663477.5,-6634.775000000001,0.7452433892332556,36.1917578125,14050
282,542520.0,-5425.2,0.744471325582233,36.375737228393554,14100
283,535882.5,-5358.825000000002,0.7437001193033054,37.02198101043701,14150
284,373737.5,-3737.3749999999995,0.7429297694443663,36.00354389190674,14200
285,463252.5,-4632.525000000001,0.7421602750543664,36.339915618896484,14250
286,432550.0,-4325.499999999999,0.7413916351833126,35.91222103118896,14300
287,434787.5,-4347.875000000001,0.7406238488822665,36.07627693176269,14350
288,594940.0,-5949.399999999999,0.7398569152033438,36.41079216003418,14400
289,241695.0,-2416.95,0.7390908331997127,36.17495796203613,14450
290,336470.0,-3364.7000000000007,0.7383256019255928,35.25458736419678,14500
291,389710.0,-3897.1000000000004,0.737561220436254,35.97255294799805,14550
292,421200.0,-4212.000000000001,0.7367976877880156,34.97033760070801,14600
293,919912.5,-9199.124999999998,0.7360350030382442,36.229130058288575,14650
294,471165.0,-4711.65,0.735273165245354,36.754992446899415,14700
295,786777.5,-7867.775,0.734512173468804,35.76375679016113,14750
296,699205.0,-6992.049999999998,0.7337520267690986,34.358139495849606,14800
297,451030.0,-4510.299999999999,0.7329927242077845,34.921742820739745,14850
298,453240.0,-4532.400000000001,0.7322342648474512,34.3550931930542,14900
299,797955.0,-7979.550000000001,0.7314766477517292,34.55761066436767,14950
300,524357.5,-5243.575000000001,0.7307198719852884,35.69401096343994,15000
301,401542.5,-4015.425000000001,0.7299639366138377,35.59425354003906,15050
302,470967.5,-4709.674999999999,0.7292088407041237,36.66565250396729,15100
303,633052.5,-6330.525000000001,0.7284545833239288,34.46803039550781,15150
304,457755.0,-4577.55,0.7277011635420711,35.26584228515625,15200
305,421075.0,-4210.75,0.7269485804284027,34.772921600341796,15250
306,444450.0,-4444.5,0.7261968330538084,35.01115028381348,15300
307,608795.0,-6087.95,0.7254459204902051,34.24047245025635,15350
308,405517.5,-4055.1749999999997,0.7246958418105398,35.772931518554685,15400
309,454885.0,-4548.849999999999,0.7239465960887898,33.66800968170166,15450
310,548737.5,-5487.374999999999,0.7231981823999599,34.41235450744629,15500
311,417515.0,-4175.15,0.7224505998200828,33.73142276763916,15550
312,472877.5,-4728.775000000001,0.7217038474262168,33.37080223083496,15600
313,700042.5,-7000.424999999998,0.7209579242964453,35.388962211608884,15650
314,436682.5,-4366.824999999999,0.7202128295098753,34.40188270568848,15700
315,321707.5,-3217.0750000000003,0.7194685621466369,34.08152698516846,15750
316,356122.5,-3561.224999999999,0.7187251212878812,33.02966621398926,15800
317,520490.0,-5204.9000000000015,0.71798250601578,33.86309425354004,15850
318,409660.0,-4096.6,0.7172407154135241,34.62630561828613,15900
319,612612.5,-6126.124999999998,0.7164997485653225,33.33885852813721,15950
320,678582.5,-6785.824999999999,0.7157596045564013,32.71044784545899,16000
321,336257.5,-3362.575000000001,0.7150202824730025,34.70176933288574,16050
322,421990.0,-4219.900000000001,0.7142817814023825,33.722485046386716,16100
323,655490.0,-6554.900000000002,0.7135441004328116,32.861614837646485,16150
324,617150.0,-6171.499999999998,0.7128072386535725,34.04294445037842,16200
325,354927.5,-3549.2750000000005,0.7120711951549591,34.625259475708006,16250
326,420375.0,-4203.75,0.7113359690282756,33.60022144317627,16300
327,352142.5,-3521.4250000000006,0.7106015593658354,33.08649200439453,16350
328,502785.0,-5027.850000000001,0.7098679652609599,34.09574001312256,16400
329,343982.5,-3439.8250000000003,0.7091351858079771,34.85929409027099,16450
330,409500.0,-4095.0000000000005,0.708403220102221,34.111602516174315,16500
331,367985.0,-3679.8500000000004,0.7076720672400301,32.31194828033447,16550
332,468120.0,-4681.200000000001,0.7069417263187464,33.80194076538086,16600
333,564695.0,-5646.949999999999,0.7062121964367146,32.51727001190186,16650
334,330995.0,-3309.9499999999994,0.7054834766932802,32.234799728393554,16700
335,535712.5,-5357.125000000001,0.7047555661887892,32.18187564849853,16750
336,753245.0,-7532.450000000003,0.7040284640245865,31.795145149230958,16800
337,316762.5,-3167.624999999999,0.703302169303015,32.85336875915527,16850
338,396622.5,-3966.225,0.7025766811274147,31.67395179748535,16900
339,469747.5,-4697.4749999999985,0.7018519986021208,31.866033210754395,16950
340,556632.5,-5566.324999999999,0.7011281208324635,32.40065235137939,17000
341,534600.0,-5345.999999999999,0.7004050469247664,33.61056064605713,17050
342,483752.5,-4837.524999999999,0.6996827759863457,33.0095182800293,17100
343,505767.5,-5057.674999999999,0.6989613071255087,32.519912567138675,17150
344,582992.5,-5829.924999999998,0.6982406394515531,32.13524585723877,17200
345,304645.0,-3046.45,0.6975207720747656,32.070312309265134,17250
346,434855.0,-4348.549999999999,0.696801704106421,33.20928764343262,17300
347,435980.0,-4359.8,0.6960834346587806,31.769326438903807,17350
348,376310.0,-3763.100000000001,0.6953659628450924,32.079204063415524,17400
349,382110.0,-3821.1,0.6946492877795887,32.55665763854981,17450
350,386007.5,-3860.0749999999994,0.6939334085774848,31.52767765045166,17500
351,475682.5,-4756.825000000001,0.6932183243549795,31.91368152618408,17550
352,386310.0,-3863.1,0.6925040342292527,31.46239128112793,17600
353,539610.0,-5396.1,0.6917905373184645,31.673733673095704,17650
354,589977.5,-5899.775,0.6910778327417546,32.07165287017822,17700
355,473182.5,-4731.824999999998,0.6903659196192407,32.535388488769534,17750
356,543765.0,-5437.6500000000015,0.6896547970720173,31.761531372070312,17800
357,509065.0,-5090.65,0.6889444642221556,32.17666591644287,17850
358,510142.5,-5101.425,0.6882349201927013,32.17156364440918,17900
359,361017.5,-3610.175,0.687526164107674,30.85175220489502,17950
360,393727.5,-3937.275,0.686818195092066,31.244132041931152,18000
361,334842.5,-3348.4249999999997,0.6861110122718415,31.8440673828125,18050
362,371625.0,-3716.2499999999995,0.6854046147739351,31.69823341369629,18100
363,690182.5,-6901.825000000003,0.6846990017262511,31.960759468078614,18150
364,507112.5,-5071.125000000002,0.6839941722576622,32.78075572967529,18200
365,456312.5,-4563.125000000001,0.6832901254980086,31.633731842041016,18250
366,411807.5,-4118.075,0.6825868605780965,31.478762588500977,18300
367,599270.0,-5992.700000000001,0.6818843766296975,32.27749103546142,18350
368,659667.5,-6596.674999999999,0.6811826727855474,31.424603309631348,18400
369,353472.5,-3534.725,0.6804817481793451,33.21966506958008,18450
370,420352.5,-4203.524999999999,0.6797816019457517,31.88947410583496,18500
371,528917.5,-5289.174999999998,0.6790822332203886,31.626510429382325,18550
372,239437.5,-2394.375,0.6783836411398378,32.38918846130371,18600
373,499295.0,-4992.950000000001,0.6776858248416399,30.557376098632812,18650
374,460450.0,-4604.5,0.6769887834642933,31.171455841064454,18700
375,409030.0,-4090.2999999999993,0.6762925161472526,31.551027145385742,18750
376,399235.0,-3992.3500000000004,0.6755970220309286,30.85402744293213,18800
377,584335.0,-5843.349999999999,0.6749023002566868,29.92390983581543,18850
378,610905.0,-6109.049999999999,0.6742083499668455,31.277999992370606,18900
379,566757.5,-5667.574999999999,0.6735151703046761,30.997497596740722,18950
380,494762.5,-4947.625,0.672822760414401,29.762007751464843,19000
381,385127.5,-3851.2749999999987,0.6721311194411933,31.096019096374512,19050
382,529612.5,-5296.124999999999,0.6714402465311751,30.944747047424315,19100
383,440610.0,-4406.099999999999,0.6707501408314166,31.15266716003418,19150
384,428792.5,-4287.925,0.6700608014899355,29.763035621643066,19200
385,447952.5,-4479.525000000001,0.6693722276556955,31.820094718933106,19250
386,348685.0,-3486.850000000001,0.6686844184786054,30.00293571472168,19300
387,529155.0,-5291.55,0.6679973731095179,30.68067253112793,19350
388,334567.5,-3345.675,0.6673110907002288,29.728388595581055,19400
389,439422.5,-4394.224999999999,0.6666255704034758,30.58382511138916,19450
390,333307.5,-3333.0750000000007,0.6659408113729374,30.727418518066408,19500
391,661147.5,-6611.475000000001,0.6652568127632319,29.689526786804198,19550
392,372057.5,-3720.5750000000007,0.6645735737299167,29.442356185913084,19600
393,829127.5,-8291.275,0.6638910934294866,29.72075550079346,19650
394,361860.0,-3618.5999999999995,0.6632093710193733,29.648477325439455,19700
395,327635.0,-3276.350000000001,0.662528405657944,29.26695400238037,19750
396,586770.0,-5867.700000000001,0.6618481965045008,28.98634006500244,19800
397,361065.0,-3610.6500000000015,0.6611687427192792,29.525210304260256,19850
398,543125.0,-5431.25,0.6604900434634471,31.17666904449463,19900
399,261767.5,-2617.6749999999997,0.6598120978991042,29.468237495422365,19950
400,660175.0,-6601.750000000001,0.6591349051892808,29.24248706817627,20000
401,489810.0,-4898.099999999999,0.6584584644979361,28.791322784423826,20050
402,330185.0,-3301.8500000000004,0.6577827749899582,29.004315223693848,20100
403,392495.0,-3924.9500000000007,0.6571078358311624,28.020888023376465,20150
404,499020.0,-4990.199999999999,0.6564336461882905,29.20189624786377,20200
405,350312.5,-3503.1250000000005,0.6557602052290094,28.027563362121583,20250
