episode,episode_cost,loss
116,884030.0,10403283.0
117,846780.0,9921775.0
118,762037.5,8527069.0
119,747992.5,7684803.0
120,804440.0,8936376.0
121,673735.0,6274216.5
122,794495.0,8406794.0
123,714010.0,7982334.5
124,586742.5,4508940.5
125,473725.0,3131431.75
126,650207.5,5096286.0
127,590817.5,5046277.0
128,662080.0,6245940.0
129,595620.0,5180561.5
130,683767.5,5714545.0
131,710665.0,8118388.0
132,613392.5,5659280.0
133,537505.0,3956804.25
134,633492.5,4992439.5
135,527667.5,4046558.75
136,468515.0,3481152.0
137,670622.5,7018190.0
138,456355.0,2878164.75
139,485875.0,3000976.5
140,641975.0,5892865.5
141,496160.0,3326533.0
142,572235.0,4677245.5
143,570865.0,5021258.5
144,692482.5,7053467.5
145,545827.5,3932303.0
146,406112.5,2069957.0
147,483862.5,3563204.25
148,445115.0,3290914.0
149,580822.5,4460163.0
150,412420.0,2177704.75
151,556220.0,4777686.0
152,719642.5,6829537.5
153,655025.0,6393100.5
154,437845.0,2764951.25
155,420005.0,2110034.5
156,412145.0,2594410.25
157,384152.5,1828303.75
158,348030.0,1697463.5
159,400387.5,2510860.5
160,369080.0,1805683.375
161,470077.5,2918933.5
162,330022.5,1280627.5
163,468527.5,3882486.0
164,317870.0,1329928.5
165,530400.0,4509035.5
166,510720.0,3849013.75
167,557280.0,4876617.5
168,330677.5,1314546.5
169,307135.0,1461317.375
170,238295.0,765863.1875
171,372572.5,1951198.25
172,389020.0,2333923.25
173,413490.0,2993333.25
174,332742.5,1348917.5
175,417630.0,2267865.75
176,358837.5,1836513.5
177,426707.5,2586580.25
178,389692.5,2248642.5
179,399930.0,2368947.5
180,525765.0,4163564.5
181,597442.5,5506790.5
182,399972.5,2461842.0
183,486215.0,3148910.5
184,325797.5,1412920.5
185,314942.5,1265399.0
186,241815.0,771340.6875
187,467107.5,3817066.0
188,384882.5,2263667.75
189,356957.5,1782095.375
190,319075.0,1730507.875
191,276160.0,1013982.3125
192,435947.5,2392893.0
193,712362.5,6648212.5
194,470435.0,3005065.0
195,460760.0,2717945.0
196,364697.5,1915516.125
197,498512.5,4200316.0
198,318935.0,1527440.75
199,698180.0,7232239.5
200,428387.5,2578648.75
201,311072.5,1417410.125
202,340292.5,1347029.5
203,494350.0,2908005.25
204,542577.5,4934175.5
205,463740.0,3419702.75
206,298885.0,1042657.3125
207,450645.0,3081066.5
208,556332.5,5715367.5
209,427542.5,2860615.75
210,349012.5,1340564.25
211,435920.0,2599210.5
212,366775.0,1608895.0
213,538670.0,4920827.5
214,575620.0,5938391.0
215,364790.0,1712226.625
216,387682.5,2303455.75
217,317247.5,1336120.5
218,444900.0,3063870.5
219,428510.0,2611521.0
220,266852.5,1114244.5
221,510020.0,3522171.75
222,476252.5,3442845.75
223,378235.0,1787360.5
224,298010.0,1358772.875
225,378620.0,2416094.0
226,308927.5,1325138.625
227,512905.0,4365883.5
228,390972.5,2201511.0
229,480977.5,3183250.0
230,592000.0,6036609.5
231,496127.5,3866653.0
232,469627.5,3499898.5
233,483305.0,3599863.25
234,300305.0,1307772.125
235,464687.5,3449964.0
236,444655.0,2965413.25
237,647310.0,7765172.0
238,541877.5,5062807.5
239,596460.0,5660676.0
240,741937.5,9353210.0
241,664445.0,7898625.5
242,582860.0,5197839.0
243,350432.5,1906834.0
244,521670.0,3889866.75
245,454740.0,2900390.25
246,481102.5,3400330.75
247,679862.5,7178126.0
248,843057.5,10974702.0
249,445745.0,2945331.0
250,531847.5,4160556.0
251,707645.0,8086878.5
252,515725.0,4878482.5
253,655537.5,7562006.0
254,719145.0,7885566.5
255,658600.0,6943216.5
256,640935.0,7198417.5
257,528560.0,5231974.0
258,653572.5,6863670.0
259,622205.0,5826041.5
260,479955.0,4146100.5
261,684865.0,7975428.0
262,586312.5,5353522.0
263,525287.5,4339701.5
264,581955.0,5469618.0
265,643615.0,6637597.0
266,358742.5,1842498.5
267,688620.0,7529612.0
268,552062.5,4939212.5
269,377227.5,2128712.0
270,685610.0,7749271.0
271,605060.0,5809170.5
272,544497.5,5008380.5
273,538832.5,4035881.5
274,598950.0,5799633.0
275,463777.5,3477972.5
276,332452.5,1696621.875
277,517362.5,5030637.5
278,635385.0,5993744.5
279,612272.5,6644986.0
280,551217.5,4612373.0
281,579697.5,5359679.5
282,355852.5,1665807.0
283,299147.5,1286598.625
284,693327.5,8677980.0
285,513445.0,4982010.0
286,532157.5,5227945.0
287,381902.5,2232946.5
288,322747.5,1541807.25
289,332730.0,1570287.5
290,476400.0,3847056.75
291,599470.0,5459240.5
292,408295.0,2539387.5
293,500525.0,4222849.0
294,462952.5,3280811.5
295,353787.5,2056683.75
296,493735.0,3621309.0
297,400820.0,2627989.0
298,480655.0,3774911.25
299,371700.0,2061739.5
300,286405.0,989916.25
301,522852.5,4658216.5
302,619737.5,5838298.0
303,504997.5,4673945.5
304,525312.5,4388008.0
305,339440.0,1887822.125
306,619755.0,5845689.0
307,482600.0,3914701.25
308,421532.5,2671103.75
309,569625.0,4949824.0
310,641085.0,7720223.0
311,531177.5,5081165.0
312,345807.5,1448857.625
313,411345.0,2552276.5
314,452250.0,3137104.25
315,485307.5,3539973.75
316,317630.0,1368388.0
317,582817.5,4654636.0
318,485962.5,3700595.5
319,315782.5,1146668.0
320,485750.0,4076023.75
321,283835.0,1154675.375
322,539670.0,4314372.0
323,567587.5,4999046.5
324,538282.5,4683413.0
325,472227.5,3608249.25
326,480302.5,2980366.75
327,513017.5,4247938.5
328,461295.0,3604754.5
329,468667.5,3621735.0
330,669112.5,8036918.0
331,595097.5,5458826.0
332,435880.0,3069689.25
333,680352.5,8600817.0
334,515175.0,3648012.5
335,431467.5,3056204.5
336,451875.0,2315170.0
337,597050.0,5720486.5
338,361205.0,2029128.125
339,586720.0,5905710.0
340,578617.5,5336536.0
341,468962.5,3476498.25
342,884070.0,13747896.0
343,666542.5,7816521.5
344,723422.5,8187118.0
345,583312.5,5674724.0
346,613192.5,5633912.5
347,305312.5,1058463.375
348,404457.5,2580649.25
349,456655.0,3729577.75
350,417267.5,2654185.0
351,403792.5,1957934.875
352,508315.0,4139521.5
353,564440.0,4834005.0
354,380467.5,2194657.0
355,692705.0,8226358.5
356,571765.0,6125506.5
357,594247.5,5839159.0
358,334982.5,1586752.125
359,617332.5,7133241.5
360,604475.0,6680663.0
361,577810.0,5552571.0
362,732630.0,9316218.0
363,438002.5,2529919.5
364,503330.0,4259912.5
365,759497.5,10078086.0
366,703810.0,8473900.0
367,629932.5,7095056.5
368,650980.0,6588675.5
369,391552.5,2323835.75
370,535992.5,5077891.0
371,405552.5,2555925.25
372,427110.0,2991077.0
373,587597.5,4603353.0
374,409755.0,2564441.0
375,610427.5,4691246.5
376,532775.0,4948491.0
377,844555.0,13553559.0
378,462435.0,3187845.75
379,484312.5,3649678.0
380,375115.0,2170033.5
381,501907.5,3350685.25
382,596502.5,6025264.5
383,561352.5,4998320.0
384,596587.5,5892462.5
385,790460.0,9745332.0
386,404537.5,2367376.75
387,536032.5,4881660.0
388,313137.5,1266947.0
389,503790.0,3713624.75
390,358097.5,1889988.625
391,434792.5,3025488.75
392,589600.0,5860230.5
393,669950.0,8076361.0
394,435445.0,3197963.75
395,579235.0,5352588.0
396,385630.0,2120363.25
397,519750.0,3416799.75
398,523860.0,4812211.0
399,507880.0,3655828.5
400,309257.5,1470878.5
401,425487.5,2605036.75
402,316927.5,1501884.25
403,337692.5,1430697.875
404,519617.5,3956914.0
405,429852.5,2935177.0
406,486752.5,3664629.75
407,469190.0,3319495.25
408,740642.5,8984928.0
409,463865.0,2890984.75
410,370462.5,2043969.375
411,609590.0,4588793.5
412,472255.0,3584703.25
413,485897.5,3823164.75
414,454147.5,3494740.75
415,494867.5,4809788.0
416,422830.0,2426934.5
417,619030.0,6501598.5
418,454750.0,2883446.75
419,380727.5,2028764.75
420,451392.5,3160565.5
421,532722.5,4253727.0
422,702720.0,8716195.0
423,497115.0,4319353.5
424,482735.0,3393016.75
425,536015.0,4909955.5
426,621285.0,5819714.5
427,289032.5,1080340.75
428,390090.0,2190080.0
429,509532.5,3896394.75
430,506495.0,3697445.0
431,632062.5,6483865.0
432,375040.0,2350534.5
433,737365.0,8071746.0
434,496847.5,3485716.75
435,374317.5,1568710.25
436,473722.5,3384156.5
437,354752.5,1374853.625
438,358745.0,1619605.0
439,325125.0,1532534.75
440,380467.5,2240676.75
441,725325.0,8167695.5
442,385337.5,2011287.0
443,539187.5,4934360.5
444,695067.5,7398731.5
445,330550.0,1292869.875
446,235575.0,718485.875
447,500550.0,3843097.25
448,647087.5,5458790.5
449,497470.0,3906423.0
450,643037.5,6828449.5
451,390420.0,1767221.0
452,847487.5,11497829.0
453,770220.0,9895276.0
454,373782.5,1984145.75
455,345345.0,1433521.625
456,384795.0,2128503.75
457,464872.5,3335979.0
458,336917.5,1724201.875
459,352067.5,1539084.25
460,391005.0,1988855.125
461,573747.5,4375388.5
462,579787.5,4728407.5
463,342615.0,1733951.25
464,388190.0,2093477.875
465,505887.5,3158128.0
466,412300.0,2292850.75
467,347870.0,1485028.375
468,497335.0,4012059.25
469,428290.0,2914798.0
470,432875.0,2907157.0
471,566612.5,4995022.0
472,370717.5,1876167.375
473,532220.0,4034509.5
474,417845.0,2109588.75
475,475727.5,2814102.5
476,742710.0,7743911.5
477,565182.5,4142252.75
478,457732.5,2829966.0
479,414540.0,1890735.75
480,411007.5,2480494.25
481,331795.0,1435812.375
482,440937.5,3047367.5
483,418687.5,2245562.5
484,611840.0,4889633.0
485,349170.0,1531858.375
486,511865.0,4758737.0
487,478360.0,3010055.5
488,388055.0,1949489.625
489,499845.0,3154584.25
490,437355.0,2228215.0
491,632867.5,5842025.5
492,531875.0,4659338.0
493,568042.5,4508622.5
494,667540.0,7357394.0
495,438827.5,2405490.5
496,524652.5,4358292.0
497,371907.5,1797626.0
498,541612.5,4835161.5
499,401460.0,2437213.0
500,447852.5,3104035.75
501,379130.0,1773564.125
502,398445.0,2177174.5
503,286760.0,1010478.0
504,553217.5,4859515.5
505,505785.0,3139466.0
506,421160.0,2420169.0
507,468862.5,3216642.5
508,366965.0,1270508.25
509,286007.5,828792.5625
510,474507.5,2964736.0
511,651590.0,6455691.0
512,307335.0,1423344.25
513,417290.0,2257811.0
514,521970.0,3792858.75
515,436067.5,2521792.5
516,399255.0,2021994.25
517,416627.5,2107479.5
518,357107.5,2028595.625
519,338357.5,1801194.375
520,636447.5,7306192.5
521,417440.0,2689446.5
522,314572.5,973176.375
523,294227.5,1136673.75
524,387132.5,1774871.375
525,391780.0,2540425.5
526,468307.5,3033345.0
527,377402.5,2198382.75
528,411910.0,2153811.0
529,249977.5,842217.25
530,346367.5,1727330.875
531,562967.5,4495609.5
532,431510.0,2743984.75
533,296472.5,1236138.625
534,432325.0,2746953.25
535,483270.0,4025571.25
536,308195.0,1247075.75
537,862260.0,12428612.0
538,564450.0,5101669.0
539,329197.5,1621509.0
540,446367.5,3246641.75
541,550830.0,4683536.5
542,797357.5,9640361.0
543,313242.5,1209843.625
544,289832.5,1103983.0
545,258285.0,938406.5
546,250867.5,782549.5
547,383127.5,2346730.5
548,255287.5,917624.75
549,477960.0,3396624.5
550,321565.0,1409539.5
551,254040.0,754915.3125
552,343942.5,1260571.75
553,332697.5,1396998.125
554,372280.0,1758521.75
555,264292.5,641991.375
556,428600.0,2795067.0
557,306442.5,1287326.125
558,259382.5,911769.9375
559,349780.0,1686391.625
560,312940.0,1124487.25
561,332120.0,1368644.75
562,503167.5,3254318.0
563,384322.5,1972977.125
564,377342.5,2355338.0
565,311175.0,1381714.5
566,317282.5,1440012.125
567,482410.0,3596555.0
568,489462.5,3761825.75
569,374325.0,1881498.5
570,531815.0,3085840.25
571,444397.5,2607383.75
572,857095.0,11755729.0
573,417605.0,2379624.5
574,541635.0,4088081.25
575,315870.0,1315672.25
576,442305.0,2902602.25
577,497860.0,3158406.25
578,453607.5,3218625.75
579,286902.5,932444.8125
580,465485.0,3017291.0
581,454980.0,3200286.5
582,542182.5,4300363.0
583,621102.5,6586619.5
584,411997.5,2166185.0
585,417342.5,1980213.625
586,325547.5,1651143.625
587,558097.5,4744882.0
588,423022.5,2828329.0
589,579930.0,5066016.5
590,514105.0,3694507.25
591,513495.0,3180318.25
592,342360.0,1691953.5
593,436642.5,2610540.75
594,388950.0,2466160.75
595,310897.5,1441448.875
596,612700.0,6039840.0
597,384747.5,2085680.5
598,449065.0,2703865.0
599,452120.0,3451896.75
600,472950.0,2749879.0
601,586947.5,5529446.5
602,588212.5,5126333.5
603,449805.0,2851068.25
604,383692.5,1855229.375
605,499322.5,3523059.0
606,430477.5,2422238.25
607,524197.5,3015976.0
608,419007.5,2334618.75
609,497122.5,3399750.5
610,561520.0,4834551.5
611,556760.0,4790660.5
612,667097.5,6799291.5
613,522462.5,3084450.0
614,297715.0,1188273.75
615,470972.5,2848306.0
616,554537.5,3036741.75
617,576922.5,6066160.0
618,329002.5,1482382.25
619,322767.5,1396684.5
620,538840.0,4793565.5
621,364800.0,1633851.0
622,597477.5,4972822.0
623,419837.5,2206269.25
624,317320.0,1146643.125
625,768270.0,8881400.0
626,372180.0,2268628.5
627,391390.0,1986999.75
628,484757.5,3898640.75
629,413625.0,2803751.75
630,654930.0,7360143.0
631,674615.0,7578971.5
632,479682.5,3435341.25
633,484180.0,2640844.25
634,389312.5,2232662.0
635,555680.0,4153715.5
636,571640.0,4369633.0
637,513825.0,3683383.5
638,533420.0,3744720.25
639,653740.0,5637884.0
640,781847.5,8102187.5
641,574057.5,3995943.5
642,631250.0,6224776.0
643,745072.5,7777343.0
644,589357.5,4838430.5
645,566082.5,5029939.5
646,579315.0,5225502.0
647,598325.0,5845453.0
648,483667.5,3600238.25
649,605570.0,4818337.0
650,540710.0,4126836.25
651,685012.5,5769708.0
652,627372.5,4616660.0
653,456267.5,2867436.5
654,641705.0,5884985.5
655,608665.0,5028172.5
656,504457.5,3703115.5
657,580600.0,4565774.5
658,671967.5,6422269.5
659,599920.0,4771239.0
660,394610.0,1921835.25
661,446160.0,2668179.0
662,495165.0,3536413.75
663,581702.5,5508504.5
664,429240.0,2862568.0
665,620077.5,4888852.0
666,753382.5,8418952.0
667,605650.0,4776288.5
668,544425.0,4760285.0
669,527485.0,3845923.25
670,510167.5,3529121.5
671,454587.5,2659809.0
672,681995.0,5640801.5
673,804805.0,10113967.0
674,539507.5,3942767.5
675,550025.0,5327881.0
676,733915.0,7061924.0
677,616980.0,5075406.5
678,674167.5,6152818.5
679,729192.5,7569629.5
680,616725.0,5300599.0
681,487192.5,3772510.5
682,580975.0,4824541.5
683,701780.0,6374848.0
684,724782.5,7628558.5
685,808330.0,10611757.0
686,664467.5,5886730.5
687,492087.5,3221179.25
688,507745.0,3660395.75
689,700900.0,8391691.0
690,720415.0,7807174.5
691,654872.5,5682143.0
692,827342.5,10016245.0
693,515762.5,3500005.0
694,479342.5,3074227.25
695,589520.0,4672230.0
696,827297.5,9788177.0
697,924725.0,12696589.0
698,559190.0,4112788.5
699,617825.0,5803700.5
700,911175.0,11592470.0
701,365777.5,1740811.875
702,495002.5,3459544.75
703,433640.0,2557099.75
704,354010.0,1214353.875
705,564850.0,5198406.5
706,484385.0,2789115.75
707,284045.0,1187779.0
708,414897.5,2906150.75
709,412472.5,2476907.75
710,696912.5,6964568.5
711,480055.0,3486303.0
712,790152.5,9439976.0
713,417102.5,2023595.375
714,435747.5,2698096.0
715,540130.0,3751779.75
716,560430.0,4182772.5
717,526312.5,3796543.5
718,540935.0,4515574.0
719,463077.5,3581244.75
720,742610.0,9498058.0
721,566252.5,5084822.5
722,438802.5,2458823.5
723,909980.0,12442921.0
724,580625.0,3934800.25
725,594617.5,4014109.75
726,525170.0,3738787.25
727,607115.0,5689165.0
728,492105.0,3654320.0
729,352592.5,1852688.375
730,442345.0,2867382.0
731,524510.0,3596475.5
732,552750.0,4262079.5
733,557422.5,4269885.0
734,484815.0,2709181.5
735,506037.5,3440131.5
736,391440.0,1623213.0
737,448780.0,3399208.75
738,498582.5,3285568.75
739,443597.5,2617298.5
740,586547.5,5100824.5
741,386990.0,1780629.75
742,541377.5,3986049.5
743,562485.0,4654379.5
744,404227.5,2070710.125
745,426475.0,2247595.5
746,680372.5,7327371.5
747,526692.5,4037148.25
748,497282.5,3542323.25
749,677910.0,5953386.0
750,569815.0,4069327.0
751,573370.0,5697814.0
752,421580.0,2615318.75
753,631715.0,6703629.0
754,347992.5,1890051.875
755,538822.5,3513622.5
756,601590.0,5181447.0
757,541387.5,4104281.0
758,632650.0,6985929.5
759,624540.0,5018124.0
760,666362.5,5878207.0
761,680485.0,5901170.0
762,581435.0,4428335.5
763,571562.5,4921089.0
764,547087.5,4360449.5
765,505495.0,3591847.25
766,345265.0,1572835.375
767,495137.5,3316392.0
768,705095.0,6968980.0
769,703562.5,7015716.0
770,583465.0,5058454.5
771,632682.5,6442123.5
772,785602.5,10687134.0
773,518017.5,3441158.0
774,892590.0,13349551.0
775,805177.5,9939129.0
776,672095.0,6036556.0
777,872647.5,13011991.0
778,703017.5,7507632.0
779,521965.0,3729525.75
780,685922.5,6578441.5
781,631202.5,5012707.0
782,623522.5,5341716.0
783,683090.0,7683922.5
784,556595.0,4630763.0
785,600920.0,5552669.0
786,599335.0,5577632.0
787,707052.5,8733066.0
788,658612.5,6863403.0
789,891787.5,11351494.0
790,519092.5,4020550.5
791,974190.0,14006630.0
792,534057.5,3745583.75
793,489695.0,2811983.25
794,560582.5,4470142.0
795,503690.0,4451432.5
796,542667.5,4173211.5
797,694765.0,7302083.5
798,427112.5,3285296.75
799,699132.5,6808066.5
800,448002.5,2696180.0
801,453300.0,3059078.25
802,1030140.0,15822229.0
803,801987.5,9639985.0
804,726895.0,7134797.0
805,576557.5,5380649.5
806,642595.0,6312733.5
807,515197.5,4458609.5
808,699705.0,8307818.0
809,562910.0,4039512.25
810,433667.5,2337929.5
811,764600.0,10036609.0
812,504865.0,2868040.0
813,727717.5,9570899.0
814,483170.0,3317964.0
815,375037.5,2409197.0
816,814997.5,10331981.0
817,896832.5,12432333.0
818,826080.0,10920833.0
819,844810.0,10605990.0
820,563572.5,5080349.5
821,960190.0,15086089.0
822,714967.5,9541881.0
823,740682.5,9017202.0
824,871782.5,10606618.0
825,755972.5,9530775.0
826,1002295.0,17844954.0
827,1002072.5,17939702.0
828,841985.0,11578061.0
829,817337.5,10172074.0
830,819870.0,11038426.0
831,1201560.0,23002778.0
832,1090150.0,19906488.0
833,1070632.5,18329400.0
834,1098942.5,19514476.0
835,820075.0,11845966.0
836,1091892.5,19267970.0
837,973077.5,13777329.0
838,834650.0,10412568.0
839,863987.5,11379773.0
840,832630.0,9857926.0
841,1059135.0,18129710.0
842,1092302.5,19392262.0
843,969652.5,13848581.0
844,992857.5,15799406.0
845,937232.5,12920308.0
846,852302.5,12229107.0
847,972955.0,16970218.0
848,1038992.5,16808528.0
849,532740.0,4875008.0
850,854382.5,10307990.0
851,756920.0,8470276.0
852,867802.5,13546964.0
853,1007320.0,16770998.0
854,917285.0,12739608.0
855,850032.5,10895154.0
856,858502.5,11029905.0
857,973575.0,14815608.0
858,738500.0,9027328.0
859,1045020.0,16892802.0
860,979440.0,17008796.0
861,1066005.0,16410499.0
862,1019030.0,16196607.0
863,899872.5,12237065.0
864,919837.5,13156745.0
865,939492.5,12323325.0
866,1035845.0,16083918.0
867,845890.0,10272574.0
868,822110.0,11829998.0
869,1053230.0,18629822.0
870,879950.0,13327898.0
871,865832.5,12831357.0
872,977982.5,13503808.0
873,937815.0,13907222.0
874,911457.5,14006616.0
875,989252.5,14863037.0
876,995615.0,16474767.0
877,790355.0,10454996.0
878,821085.0,9805986.0
879,683962.5,7181050.5
880,923187.5,12649866.0
881,941387.5,14938516.0
882,736552.5,9391470.0
883,910575.0,13607373.0
884,786360.0,9229084.0
885,973962.5,15797687.0
886,1058295.0,17088966.0
887,986182.5,15570428.0
888,924310.0,13045036.0
889,689045.0,7248435.0
890,1009092.5,14941112.0
891,842852.5,10623782.0
892,906785.0,13185441.0
893,919432.5,12946065.0
894,933720.0,13327562.0
895,693840.0,9048723.0
896,1085402.5,20629908.0
897,810002.5,10816452.0
898,923702.5,12559803.0
899,1040777.5,17001460.0
900,928022.5,14374787.0
901,992747.5,16019096.0
902,885335.0,11484077.0
903,773422.5,8415365.0
904,825867.5,10849417.0
905,1058435.0,16481107.0
906,893522.5,12446661.0
907,963987.5,12559675.0
908,755585.0,8913004.0
909,1092797.5,20357140.0
910,909507.5,13261585.0
911,1035412.5,17748506.0
912,793460.0,8788152.0
913,925170.0,12861971.0
914,867850.0,12793812.0
915,725227.5,7767222.5
916,783712.5,9680714.0
917,866477.5,12978424.0
918,871905.0,12599826.0
919,612152.5,5736937.5
920,750792.5,8558099.0
921,884625.0,13030135.0
922,942375.0,14534125.0
923,550767.5,4270525.0
924,606052.5,5699277.5
925,552000.0,4145230.75
926,625140.0,6075727.5
927,807172.5,10859859.0
928,810192.5,9613670.0
929,662420.0,7049429.0
930,869007.5,12130828.0
931,623592.5,6006334.5
932,758782.5,9646486.0
933,764445.0,9716948.0
934,775145.0,9588702.0
935,679267.5,6266203.0
936,840367.5,11183197.0
937,629005.0,6191438.5
938,1042730.0,17434088.0
939,804197.5,9661716.0
940,509092.5,3710477.0
941,616020.0,5575146.0
942,648050.0,6177244.0
943,618997.5,5471713.0
944,837827.5,11066501.0
945,775505.0,9054093.0
946,662020.0,7701570.5
947,517377.5,4041288.75
948,536370.0,4146678.5
949,492645.0,3409465.75
950,449570.0,3305836.5
951,522162.5,3886783.25
952,642715.0,5421460.0
953,493480.0,2871876.0
954,691877.5,6493118.5
955,763590.0,8309976.5
956,650467.5,6112382.0
957,428047.5,2193272.0
958,570900.0,5590002.5
959,755310.0,8419511.0
960,664747.5,7310768.5
961,714577.5,7734010.5
962,889367.5,11608582.0
963,748285.0,8629812.0
964,730645.0,8923288.0
965,436975.0,2760647.75
966,606537.5,5224474.5
967,479002.5,3529746.25
968,681737.5,7500408.0
969,652382.5,6729099.0
970,491925.0,4029959.25
971,423650.0,2892588.25
972,486685.0,3412208.0
973,402090.0,2389673.25
974,617102.5,6140246.5
975,603865.0,5366359.5
976,597450.0,5329459.0
977,671847.5,6659302.5
978,551110.0,4634530.0
979,414152.5,2712989.75
980,412832.5,2360663.0
981,443087.5,2999604.75
982,432650.0,2218303.0
983,549017.5,5055639.5
984,672805.0,7434181.0
985,553505.0,5006065.5
986,630255.0,6031111.0
987,317922.5,1115556.875
988,640892.5,6044413.0
989,507430.0,3557368.75
990,580917.5,4952750.5
991,636112.5,7034697.5
992,405627.5,2578305.75
993,410752.5,2152291.25
994,563115.0,4559149.0
995,759107.5,8646555.0
996,286242.5,1043324.5625
997,381055.0,1703099.375
998,588440.0,3985165.5
999,394080.0,1946828.375
1000,369415.0,1574549.75
1001,492002.5,3515939.5
1002,515442.5,3790294.0
1003,503885.0,3474636.75
1004,404267.5,2152082.25
1005,404997.5,2037825.0
1006,358100.0,1784161.375
1007,295127.5,1158322.625
1008,304037.5,905308.1875
1009,476345.0,2933237.0
1010,422807.5,3067515.5
1011,409720.0,2350024.75
1012,330327.5,1490500.0
1013,490730.0,3389993.25
1014,436487.5,2774146.5
1015,645970.0,6903645.5
1016,581312.5,4893760.0
1017,476202.5,2859945.25
1018,395472.5,2318478.5
1019,321595.0,1196929.25
1020,369665.0,1908153.25
1021,438607.5,1970790.0
1022,387587.5,1967864.75
1023,386947.5,1665063.125
1024,427362.5,2007752.25
1025,728305.0,7579553.5
1026,374577.5,1660160.375
1027,605962.5,4482337.0
1028,706865.0,6730713.0
1029,524110.0,3858086.5
1030,415552.5,2521875.0
1031,604380.0,3765253.25
1032,546190.0,3807075.25
1033,673380.0,5730603.0
1034,489282.5,2988547.75
1035,543420.0,3979095.75
1036,481940.0,3015280.5
1037,464755.0,2989518.5
1038,531245.0,3911684.25
1039,541130.0,4116131.0
1040,400882.5,1909735.625
1041,390200.0,1925136.625
1042,567827.5,5158154.0
1043,487720.0,3324136.5
1044,667587.5,5685945.0
1045,585917.5,4712853.0
1046,471720.0,2031437.0
1047,477387.5,3188892.25
1048,676870.0,6926869.5
1049,345545.0,1197475.0
1050,396832.5,1813781.125
1051,506105.0,3419221.75
1052,487597.5,2887424.0
1053,415355.0,1955968.125
1054,470517.5,3032060.75
1055,510807.5,3569628.75
1056,410920.0,1772855.5
1057,351337.5,1391183.125
1058,323977.5,1245732.5
1059,352765.0,1540159.375
1060,571207.5,4488477.0
1061,419295.0,2771221.75
1062,293505.0,880400.125
1063,361547.5,1176488.125
1064,261190.0,827780.625
1065,508915.0,3763626.5
1066,471335.0,2826658.5
1067,365225.0,1525699.75
